hotel_id,hotel_name,area,platform,candidate_rank,candidate_url,candidate_detected_name,candidate_location,name_similarity,area_match,address_match,brand_collision_flag,candidate_score,validation_status,validation_note,discovered_at
BOD083,Oza butik hotel,Gümüşlük,trip,1,,,Oza butik hotel,0.0,,,False,0,NOT_FOUND,No optionId in results URL: https://www.trip.com/hotels/list?flexType=1&cityId=1761&provinceId=97783&districtId=0&countryId=89&cityName=Bodrum&destName=Oza%20butik%20hotel%2C%20Bodrum%2C%20Mugla%20Province%2C%20T%C3%BCrkiye&searchWord=Oza%20butik%20hotel&searchType=LM&optionId=0&searchValue=131%7C0*131*37.0543988%7C27.2388523%7COza%20butik%20hotel%7C0&checkin=2026-08-27&checkout=2026-08-28&crn=1&adult=2&listFilters=29~1*29*1~2*2&curr=USD&locale=en-XX&old=1,2026-08-26T21:20:22Z
BOD084,Paradise Garden Apartments,Gümüşlük,trip,1,https://www.trip.com/hotels/detail/?hotelId=130778112,Private Paradise in Miami !!Brand new apartmentGreat locationFamily friendly,Paradise Garden Apartments,0.46,,,False,46,REJECTED_CANDIDATE,suggestion='Paradise Garden Apartments' (sim=1.00) detected='Private Paradise in Miami !!Brand new apartmentGreat locationFamily friendly' vs expected='Paradise Garden Apartments' -> score=46,2026-08-26T21:20:37Z
BOD085,Paradise Gümüşlük,Gümüşlük,trip,1,https://www.trip.com/hotels/detail/?hotelId=47296921,Paradise Gumusluk,Paradise Gümüşlük,1.0,,,False,95,FOUND_EXACT,suggestion='Paradise Gümüşlük' (sim=1.00) detected='Paradise Gumusluk' vs expected='Paradise Gümüşlük' -> score=95,2026-08-26T21:21:02Z
BOD086,Vega Aparts,Gümüşlük,trip,1,https://www.trip.com/hotels/detail/?hotelId=6158557,Vega Aparts,Vega Aparts,1.0,,,False,95,FOUND_EXACT,suggestion='Vega Aparts' (sim=1.00) detected='Vega Aparts' vs expected='Vega Aparts' -> score=95,2026-08-26T21:21:28Z
BOD087,Wanderheaven Camping & Tiny House Bodrum,Gümüşlük,trip,1,,,Wanderheaven Camping & Tiny House Bodrum,0.0,,,False,0,NOT_FOUND,No optionId in results URL: https://www.trip.com/hotels/list?flexType=1&cityId=1761&provinceId=97783&districtId=0&countryId=89&cityName=Bodrum&destName=Wanderheaven%20Camping%20%26%20Tiny%20House%20Bodrum%2C%20Bodrum%2C%20Mugla%20Province%2C%20T%C3%BCrkiye&searchWord=Wanderheaven%20Camping%20%26%20Tiny%20House%20Bodrum&searchType=LM&optionId=0&searchValue=131%7C0*131*37.0535856%7C27.2378607%7CWanderheaven%20Camping%20%26%20Tiny%20House%20Bodrum%7C0&checkin=2026-08-27&checkout=2026-08-28&crn=1&adult=2&listFilters=29~1*29*1~2*2&curr=USD&locale=en-XX&old=1,2026-08-26T21:21:53Z
BOD088,Baia Bodrum Hotel,Gündoğan,trip,1,https://www.trip.com/hotels/detail/?hotelId=4389371,Baia Bodrum Hotel,Baia Bodrum Hotel,1.0,,,False,95,FOUND_EXACT,suggestion='Baia Bodrum Hotel' (sim=1.00) detected='Baia Bodrum Hotel' vs expected='Baia Bodrum Hotel' -> score=95,2026-08-26T21:22:08Z
BOD089,Cape Bodrum Luxury Hotel & Beach,Gündoğan,trip,1,https://www.trip.com/hotels/detail/?hotelId=4046304,Cape Bodrum Luxury Hotel & Beach,Cape Bodrum Luxury Hotel & Beach,1.0,,,False,95,FOUND_EXACT,suggestion='Cape Bodrum Luxury Hotel & Beach' (sim=1.00) detected='Cape Bodrum Luxury Hotel & Beach' vs expected='Cape Bodrum Luxury Hotel & Beach' -> score=95,2026-08-26T21:22:36Z
BOD090,Costa Farilya Special Class Hotel Bodrum,Gündoğan,trip,1,https://www.trip.com/hotels/detail/?hotelId=3451304,Costa Farilya Special Class Hotel Bodrum,Costa Farilya Special Class Hotel Bodrum,1.0,,,False,95,FOUND_EXACT,suggestion='Costa Farilya Special Class Hotel Bodrum' (sim=1.00) detected='Costa Farilya Special Class Hotel Bodrum' vs expected='Costa Farilya Special Class Hotel Bodrum' -> score=95,2026-08-26T21:23:03Z
BOD091,Gündoğan Suites,Gündoğan,trip,1,https://www.trip.com/hotels/detail/?hotelId=119308463,Gündoğan Suites,Gündoğan Suites,1.0,,,False,95,FOUND_EXACT,suggestion='Gündoğan Suites' (sim=1.00) detected='Gündoğan Suites' vs expected='Gündoğan Suites' -> score=95,2026-08-26T21:23:29Z
BOD092,Liona Hotel,Gündoğan,trip,1,https://www.trip.com/hotels/detail/?hotelId=4062121,Liona Hotel & Spa,Liona Hotel,0.8462,,,False,81,REVIEW_REQUIRED,suggestion='Liona Hotel' (sim=1.00) detected='Liona Hotel & Spa' vs expected='Liona Hotel' -> score=81,2026-08-26T21:23:54Z
BOD093,Malta Bodrum Hotel,Gündoğan,trip,1,https://www.trip.com/hotels/detail/?hotelId=109959301,Malta Hotel Bodrum,Malta Bodrum Hotel,0.6667,,,False,65,REJECTED_CANDIDATE,suggestion='Malta Bodrum Hotel' (sim=1.00) detected='Malta Hotel Bodrum' vs expected='Malta Bodrum Hotel' -> score=65,2026-08-26T21:24:20Z
BOD094,Marje Villas,Gündoğan,trip,1,,,Marje Villas,0.0,,,False,0,NOT_FOUND,No optionId in results URL: https://www.trip.com/hotels/list?flexType=1&cityId=1761&provinceId=97783&districtId=0&countryId=89&cityName=Bodrum&destName=Marje%20Villas%2C%20Bodrum%2C%20Mugla%20Province%2C%20T%C3%BCrkiye&searchWord=Marje%20Villas&searchType=LM&optionId=0&searchValue=131%7C0*131*37.1287584%7C27.3485119%7CMarje%20Villas%7C0&checkin=2026-08-27&checkout=2026-08-28&crn=1&adult=2&listFilters=29~1*29*1~2*2&curr=USD&locale=en-XX&old=1,2026-08-26T21:24:45Z
BOD095,Mivara Luxury Bodrum,Gündoğan,trip,1,https://www.trip.com/hotels/detail/?hotelId=5943823,Mivara Luxury Bodrum,Mivara Luxury Bodrum,1.0,,,False,95,FOUND_EXACT,suggestion='Mivara Luxury Bodrum' (sim=1.00) detected='Mivara Luxury Bodrum' vs expected='Mivara Luxury Bodrum' -> score=95,2026-08-26T21:25:01Z
BOD096,Olira Boutique Hotel&SPA,Gündoğan,trip,1,https://www.trip.com/hotels/detail/?hotelId=4057640,Olira Boutique Hotel&Spa,Olira Boutique Hotel&SPA,1.0,,,False,95,FOUND_EXACT,suggestion='Olira Boutique Hotel&SPA' (sim=1.00) detected='Olira Boutique Hotel&Spa' vs expected='Olira Boutique Hotel&SPA' -> score=95,2026-08-26T21:25:29Z
BOD097,OLİVE TREE HOTEL,Gündoğan,trip,1,https://www.trip.com/hotels/detail/?hotelId=1052156,Olive Tree Hotel,OLİVE TREE HOTEL,1.0,,,False,95,FOUND_EXACT,suggestion='OLİVE TREE HOTEL' (sim=1.00) detected='Olive Tree Hotel' vs expected='OLİVE TREE HOTEL' -> score=95,2026-08-26T21:25:54Z
BOD098,Swissôtel Living Bodrum,Gündoğan,trip,1,https://www.trip.com/hotels/detail/?hotelId=33679745,Sapta Petala Hotel,Swissôtel Living Bodrum,0.2439,,,False,27,REJECTED_CANDIDATE,suggestion='Swissôtel Living Bodrum' (sim=1.00) detected='Sapta Petala Hotel' vs expected='Swissôtel Living Bodrum' -> score=27,2026-08-26T21:26:20Z
BOD099,Villa Oliva Butik Otel,Gündoğan,trip,1,,,Villa Oliva Butik Otel,0.0,,,False,0,NOT_FOUND,No optionId in results URL: https://www.trip.com/hotels/list?flexType=1&cityId=1761&provinceId=97783&districtId=0&countryId=89&cityName=Bodrum&destName=Villa%20Oliva%20Butik%20Otel%2C%20Bodrum%2C%20Mugla%20Province%2C%20T%C3%BCrkiye&searchWord=Villa%20Oliva%20Butik%20Otel&searchType=LM&optionId=0&searchValue=131%7C0*131*37.126114%7C27.3442725%7CVilla%20Oliva%20Butik%20Otel%7C0&checkin=2026-08-27&checkout=2026-08-28&crn=1&adult=2&listFilters=29~1*29*1~2*2&curr=USD&locale=en-XX&old=1,2026-08-26T21:26:44Z
BOD100,Villa Rustica Hotel,Gündoğan,trip,1,https://www.trip.com/hotels/detail/?hotelId=3802712,Villa Rustica Hotel,Villa Rustica Hotel,1.0,,,False,95,FOUND_EXACT,suggestion='Villa Rustica Hotel' (sim=1.00) detected='Villa Rustica Hotel' vs expected='Villa Rustica Hotel' -> score=95,2026-08-26T21:26:59Z
BOD101,Vita Bella Hotel Resort & Spa,Gündoğan,trip,1,https://www.trip.com/hotels/detail/?hotelId=7192196,Hotel Vita Bella Resort & Spa,Vita Bella Hotel Resort & Spa,0.7778,,,False,75,REVIEW_REQUIRED,suggestion='Vita Bella Hotel Resort & Spa' (sim=1.00) detected='Hotel Vita Bella Resort & Spa' vs expected='Vita Bella Hotel Resort & Spa' -> score=75,2026-08-26T21:27:25Z
BOD102,Akyalı Butik Hotel,Güvercinlik,trip,1,https://www.trip.com/hotels/detail/?hotelId=135151738,Akyali Boutique Hotel,Akyalı Butik Hotel,0.8718,,,False,83,REVIEW_REQUIRED,suggestion='Akyalı Butik Hotel' (sim=1.00) detected='Akyali Boutique Hotel' vs expected='Akyalı Butik Hotel' -> score=83,2026-08-26T21:27:51Z
BOD103,Green Bay Resort & Spa Bodrum,Güvercinlik,trip,1,https://www.trip.com/hotels/detail/?hotelId=3451898,Green Bay Resort & Spa,Green Bay Resort & Spa Bodrum,0.8511,,,False,82,REVIEW_REQUIRED,suggestion='Green Bay Resort & Spa Bodrum' (sim=1.00) detected='Green Bay Resort & Spa' vs expected='Green Bay Resort & Spa Bodrum' -> score=82,2026-08-26T21:28:15Z
BOD104,Greenport Bodrum,Güvercinlik,trip,1,https://www.trip.com/hotels/detail/?hotelId=1011159,Greenport Bodrum Hotel,Greenport Bodrum,0.8421,,,False,81,REVIEW_REQUIRED,suggestion='Greenport Bodrum' (sim=1.00) detected='Greenport Bodrum Hotel' vs expected='Greenport Bodrum' -> score=81,2026-08-26T21:28:40Z
BOD105,İsolina Hotel,Güvercinlik,trip,1,https://www.trip.com/hotels/detail/?hotelId=109657461,Isolina Bodrum,İsolina Hotel,0.6667,,,False,65,REJECTED_CANDIDATE,suggestion='İsolina Hotel' (sim=1.00) detected='Isolina Bodrum' vs expected='İsolina Hotel' -> score=65,2026-08-26T21:29:06Z
BOD106,La Blanche Island Bodrum,Güvercinlik,trip,1,https://www.trip.com/hotels/detail/?hotelId=3444509,La Blanche Island Bodrum,La Blanche Island Bodrum,1.0,,,False,95,FOUND_EXACT,suggestion='La Blanche Island Bodrum' (sim=1.00) detected='La Blanche Island Bodrum' vs expected='La Blanche Island Bodrum' -> score=95,2026-08-26T21:29:32Z
BOD107,Le Méridien Bodrum Beach Resort,Güvercinlik,trip,1,https://www.trip.com/hotels/detail/?hotelId=9032904,Le Méridien Bodrum Beach Resort,Le Méridien Bodrum Beach Resort,1.0,,,False,95,FOUND_EXACT,suggestion='Le Méridien Bodrum Beach Resort' (sim=1.00) detected='Le Méridien Bodrum Beach Resort' vs expected='Le Méridien Bodrum Beach Resort' -> score=95,2026-08-26T21:30:01Z
BOD108,Lujo Hotel Bodrum,Güvercinlik,trip,1,https://www.trip.com/hotels/detail/?hotelId=21877526,Lujo Hotel Bodrum,Lujo Hotel Bodrum,1.0,,,False,95,FOUND_EXACT,suggestion='Lujo Hotel Bodrum' (sim=1.00) detected='Lujo Hotel Bodrum' vs expected='Lujo Hotel Bodrum' -> score=95,2026-08-26T21:30:29Z
BOD109,Oscar Seaside Hotel & Spa,Güvercinlik,trip,1,https://www.trip.com/hotels/detail/?hotelId=19685980,Oceania Clermont Ferrand,Oscar Seaside Hotel & Spa,0.2553,,,False,28,REJECTED_CANDIDATE,suggestion='Oscar Seaside Hotel & Spa' (sim=1.00) detected='Oceania Clermont Ferrand' vs expected='Oscar Seaside Hotel & Spa' -> score=28,2026-08-26T21:30:58Z
BOD110,Titanic Luxury Collection Bodrum,Güvercinlik,trip,1,https://www.trip.com/hotels/detail/?hotelId=5798293,Titanic Luxury Collection Bodrum,Titanic Luxury Collection Bodrum,1.0,,,False,95,FOUND_EXACT,suggestion='Titanic Luxury Collection Bodrum' (sim=1.00) detected='Titanic Luxury Collection Bodrum' vs expected='Titanic Luxury Collection Bodrum' -> score=95,2026-08-26T21:31:24Z
BOD111,Zena Hotel Bodrum,Güvercinlik,trip,1,https://www.trip.com/hotels/detail/?hotelId=3803347,Zena Hotel Bodrum,Zena Hotel Bodrum,1.0,,,False,95,FOUND_EXACT,suggestion='Zena Hotel Bodrum' (sim=1.00) detected='Zena Hotel Bodrum' vs expected='Zena Hotel Bodrum' -> score=95,2026-08-26T21:31:51Z
BOD112,Azure By Yelken Hotel,Kadıkalesi,trip,1,https://www.trip.com/hotels/detail/?hotelId=5273989,Azure by Yelken Hotel,Azure By Yelken Hotel,1.0,,,False,95,FOUND_EXACT,suggestion='Azure By Yelken Hotel' (sim=1.00) detected='Azure by Yelken Hotel' vs expected='Azure By Yelken Hotel' -> score=95,2026-08-26T21:32:17Z
BOD113,Kadıkale Resort,Kadıkalesi,trip,1,,,Kadıkale Resort,0.0,,,False,0,NOT_FOUND,No optionId in results URL: https://www.trip.com/hotels/list?flexType=1&cityId=1761&provinceId=97783&districtId=0&countryId=89&cityName=Bodrum&destName=Kad%C4%B1kale%20Resort%20Hotel%20DeepSea%20WaterSports%20Center%2C%20Bodrum%2C%20Mugla%20Province%2C%20T%C3%BCrkiye&searchWord=Kad%C4%B1kale%20Resort%20Hotel%20DeepSea%20WaterSports%20Center&searchType=LM&optionId=0&searchValue=131%7C0*131*37.0334978%7C27.2473235%7CKad%C4%B1kale%20Resort%20Hotel%20DeepSea%20WaterSports%20Center%7C0&checkin=2026-08-27&checkout=2026-08-28&crn=1&adult=2&listFilters=29~1*29*1~2*2&curr=USD&locale=en-XX&old=1,2026-08-26T21:32:44Z
BOD114,Sianji Well-Being Resort Thermal & Spa,Kadıkalesi,trip,1,https://www.trip.com/hotels/detail/?hotelId=105592939,Sianji Well-Being Resort,Sianji Well-Being Resort Thermal & Spa,0.8,,,False,77,REVIEW_REQUIRED,suggestion='Sianji Well-Being Resort Thermal & Spa' (sim=1.00) detected='Sianji Well-Being Resort' vs expected='Sianji Well-Being Resort Thermal & Spa' -> score=77,2026-08-26T21:33:00Z
BOD115,Yasmin Bodrum Resort,Kadıkalesi,trip,1,https://www.trip.com/hotels/detail/?hotelId=3443397,Yasmin Bodrum Resort,Yasmin Bodrum Resort,1.0,,,False,95,FOUND_EXACT,suggestion='Yasmin Bodrum Resort' (sim=1.00) detected='Yasmin Bodrum Resort' vs expected='Yasmin Bodrum Resort' -> score=95,2026-08-26T21:33:28Z
BOD116,Acropol Of Bodrum Beach Hotel - Restaurant,Ortakent-Yahşi,trip,1,https://www.trip.com/hotels/detail/?hotelId=58075424,Acropol of Bodrum Beach Hotel,Acropol Of Bodrum Beach Hotel - Restaurant,0.8406,,,False,81,REVIEW_REQUIRED,suggestion='Acropol Of Bodrum Beach Hotel - Restaurant' (sim=1.00) detected='Acropol of Bodrum Beach Hotel' vs expected='Acropol Of Bodrum Beach Hotel - Restaurant' -> score=81,2026-08-26T21:33:54Z
BOD117,Altınkaya Hotel,Ortakent-Yahşi,trip,1,https://www.trip.com/hotels/detail/?hotelId=56540247,Altinkaya Holiday Resort,Altınkaya Hotel,0.6667,,,False,65,REJECTED_CANDIDATE,suggestion='Altınkaya Hotel' (sim=1.00) detected='Altinkaya Holiday Resort' vs expected='Altınkaya Hotel' -> score=65,2026-08-26T21:34:21Z
BOD118,Amfora Hotel,Ortakent-Yahşi,trip,1,https://www.trip.com/hotels/detail/?hotelId=9921726,Amfora Hotel,Amfora Hotel,1.0,,,False,95,FOUND_EXACT,suggestion='Amfora Hotel' (sim=1.00) detected='Amfora Hotel' vs expected='Amfora Hotel' -> score=95,2026-08-26T21:34:46Z
BOD119,"Bodrum Suites Apart Otel, Ortakent - Yahşi",Ortakent-Yahşi,trip,1,,,"Bodrum Suites Apart Otel, Ortakent - Yahşi",0.0,,,False,0,NOT_FOUND,No optionId in results URL: https://www.trip.com/hotels/list?flexType=1&cityId=1761&provinceId=97783&districtId=0&countryId=89&cityName=Bodrum&destName=Bodrum%20Suites%20Apart%20Otel%2C%20Ortakent%20-%20Yah%C5%9Fi%2C%20Bodrum%2C%20Mugla%20Province%2C%20T%C3%BCrkiye&searchWord=Bodrum%20Suites%20Apart%20Otel%2C%20Ortakent%20-%20Yah%C5%9Fi&searchType=LM&optionId=0&searchValue=131%7C0*131*37.0200005%7C27.3360501%7CBodrum%20Suites%20Apart%20Otel%2C%20Ortakent%20-%20Yah%C5%9Fi%7C0&checkin=2026-08-27&checkout=2026-08-28&crn=1&adult=2&listFilters=29~1*29*1~2*2&curr=USD&locale=en-XX&old=1,2026-08-26T21:35:12Z
BOD120,Celeste Bella Luxury Hotel & Spa,Ortakent-Yahşi,trip,1,https://www.trip.com/hotels/detail/?hotelId=97245574,Celeste Bella Luxury Hotel & Spa,Celeste Bella Luxury Hotel & Spa,1.0,,,False,95,FOUND_EXACT,suggestion='Celeste Bella Luxury Hotel & Spa' (sim=1.00) detected='Celeste Bella Luxury Hotel & Spa' vs expected='Celeste Bella Luxury Hotel & Spa' -> score=95,2026-08-26T21:35:27Z
BOD121,Eskiyalı Otel,Ortakent-Yahşi,trip,1,https://www.trip.com/hotels/detail/?hotelId=112161757,Eskiyali Otel,Eskiyalı Otel,1.0,,,False,95,FOUND_EXACT,suggestion='Eskiyalı Otel' (sim=1.00) detected='Eskiyali Otel' vs expected='Eskiyalı Otel' -> score=95,2026-08-26T21:35:53Z
BOD122,Florida Otel,Ortakent-Yahşi,trip,1,https://www.trip.com/hotels/detail/?hotelId=2774346,Florida Hotel,Florida Otel,0.96,,,False,91,FOUND_HIGH_CONFIDENCE,suggestion='Florida Otel' (sim=1.00) detected='Florida Hotel' vs expected='Florida Otel' -> score=91,2026-08-26T21:36:19Z
BOD123,Hotel Marma Beach,Ortakent-Yahşi,trip,1,,,Hotel Marma Beach,0.0,,,False,0,NOT_FOUND,No optionId in results URL: https://www.trip.com/hotels/list?flexType=1&cityId=1761&provinceId=97783&districtId=0&countryId=89&cityName=Bodrum&destName=Hotel%20Marma%20Beach%2C%20Bodrum%2C%20Mugla%20Province%2C%20T%C3%BCrkiye&searchWord=Hotel%20Marma%20Beach&searchType=LM&optionId=0&searchValue=131%7C0*131*37.0211152%7C27.3491327%7CHotel%20Marma%20Beach%7C0&checkin=2026-08-27&checkout=2026-08-28&crn=1&adult=2&listFilters=29~1*29*1~2*2&curr=USD&locale=en-XX&old=1,2026-08-26T21:36:43Z
BOD124,Irmak Boutique Hotel,Ortakent-Yahşi,trip,1,https://www.trip.com/hotels/detail/?hotelId=91276298,Irmak Boutique Hotel,Irmak Boutique Hotel,1.0,,,False,95,FOUND_EXACT,suggestion='Irmak Boutique Hotel' (sim=1.00) detected='Irmak Boutique Hotel' vs expected='Irmak Boutique Hotel' -> score=95,2026-08-26T21:36:58Z
BOD125,Kefi Beach Bodrum,Ortakent-Yahşi,trip,1,https://www.trip.com/hotels/detail/?hotelId=9543945,Kefi Beach & Suites,Kefi Beach Bodrum,0.7059,,,False,69,REJECTED_CANDIDATE,suggestion='Kefi Beach Bodrum' (sim=1.00) detected='Kefi Beach & Suites' vs expected='Kefi Beach Bodrum' -> score=69,2026-08-26T21:37:22Z
BOD126,Khai Hotel Bodrum,Ortakent-Yahşi,trip,1,https://www.trip.com/hotels/detail/?hotelId=80934091,Khai Hotel Bodrum,Khai Hotel Bodrum,1.0,,,False,95,FOUND_EXACT,suggestion='Khai Hotel Bodrum' (sim=1.00) detected='Khai Hotel Bodrum' vs expected='Khai Hotel Bodrum' -> score=95,2026-08-26T21:37:49Z
BOD127,Kriss Hotel,Ortakent-Yahşi,trip,1,,,Kriss Hotel,0.0,,,False,0,NOT_FOUND,No optionId in results URL: https://www.trip.com/hotels/list?flexType=1&cityId=1761&provinceId=97783&districtId=0&countryId=89&cityName=Bodrum&destName=Kriss%20Hotel%2C%20Bodrum%2C%20Mugla%20Province%2C%20T%C3%BCrkiye&searchWord=Kriss%20Hotel&searchType=LM&optionId=0&searchValue=131%7C0*131*37.0240265%7C27.3475414%7CKriss%20Hotel%7C0&checkin=2026-08-27&checkout=2026-08-28&crn=1&adult=2&listFilters=29~1*29*1~2*2&curr=USD&locale=en-XX&old=1,2026-08-26T21:38:14Z
BOD128,Lugga Boutique Hotel & Beach,Ortakent-Yahşi,trip,1,https://www.trip.com/hotels/detail/?hotelId=10724805,Lugga Boutique Hotel & Beach,Lugga Boutique Hotel & Beach,1.0,,,False,95,FOUND_EXACT,suggestion='Lugga Boutique Hotel & Beach' (sim=1.00) detected='Lugga Boutique Hotel & Beach' vs expected='Lugga Boutique Hotel & Beach' -> score=95,2026-08-26T21:38:30Z
BOD129,Meggs Bodrum,Ortakent-Yahşi,trip,1,https://www.trip.com/hotels/detail/?hotelId=6401243,Meggs Bodrum Beach Hotel,Meggs Bodrum,0.6667,,,False,65,REJECTED_CANDIDATE,suggestion='Meggs Bodrum' (sim=1.00) detected='Meggs Bodrum Beach Hotel' vs expected='Meggs Bodrum' -> score=65,2026-08-26T21:38:55Z
BOD130,Petunya Beach Resort,Ortakent-Yahşi,trip,1,https://www.trip.com/hotels/detail/?hotelId=3458968,Petunya Beach Resort,Petunya Beach Resort,1.0,,,False,95,FOUND_EXACT,suggestion='Petunya Beach Resort' (sim=1.00) detected='Petunya Beach Resort' vs expected='Petunya Beach Resort' -> score=95,2026-08-26T21:39:20Z
BOD131,Regia Mare Beach Hotel Bodrum,Ortakent-Yahşi,trip,1,https://www.trip.com/hotels/detail/?hotelId=9433726,Regia Mare Beach Hotel Bodrum,Regia Mare Beach Hotel Bodrum,1.0,,,False,95,FOUND_EXACT,suggestion='Regia Mare Beach Hotel Bodrum' (sim=1.00) detected='Regia Mare Beach Hotel Bodrum' vs expected='Regia Mare Beach Hotel Bodrum' -> score=95,2026-08-26T21:39:45Z
BOD132,Viras Hotel & Beach,Ortakent-Yahşi,trip,1,https://www.trip.com/hotels/detail/?hotelId=51268383,西安熊本露公寓,Viras Hotel & Beach,0.0,,,False,5,REJECTED_CANDIDATE,suggestion='Viras Hotel & Beach' (sim=1.00) detected='西安熊本露公寓' vs expected='Viras Hotel & Beach' -> score=5,2026-08-26T21:40:10Z
BOD133,Yahşi Beach Hotel & Restaurant,Ortakent-Yahşi,trip,1,,,Yahşi Beach Hotel & Restaurant,0.0,,,False,0,NOT_FOUND,No optionId in results URL: https://www.trip.com/hotels/list?flexType=1&cityId=1761&provinceId=97783&districtId=0&countryId=89&cityName=Bodrum&destName=Yah%C5%9Fi%20Beach%20Hotel%20%26%20Restaurant%2C%20Bodrum%2C%20Mugla%20Province%2C%20T%C3%BCrkiye&searchWord=Yah%C5%9Fi%20Beach%20Hotel%20%26%20Restaurant&searchType=LM&optionId=0&searchValue=131%7C0*131*37.017501%7C27.3371873%7CYah%C5%9Fi%20Beach%20Hotel%20%26%20Restaurant%7C0&checkin=2026-08-27&checkout=2026-08-28&crn=1&adult=2&listFilters=29~1*29*1~2*2&curr=USD&locale=en-XX&old=1,2026-08-26T21:40:34Z
BOD134,Yakamoz Otel,Ortakent-Yahşi,trip,1,https://www.trip.com/hotels/detail/?hotelId=65110826,Yakamoz Otel,Yakamoz Otel,1.0,,,False,95,FOUND_EXACT,suggestion='Yakamoz Otel' (sim=1.00) detected='Yakamoz Otel' vs expected='Yakamoz Otel' -> score=95,2026-08-26T21:40:49Z
BOD135,Yılmaz Hotel | Bodrum Ortakent Otelleri,Ortakent-Yahşi,trip,1,https://www.trip.com/hotels/detail/?hotelId=7191245,Yilmaz Hotel,Yılmaz Hotel | Bodrum Ortakent Otelleri,0.4898,,,False,49,REJECTED_CANDIDATE,suggestion='Yılmaz Hotel | Bodrum Ortakent Otelleri' (sim=1.00) detected='Yilmaz Hotel' vs expected='Yılmaz Hotel | Bodrum Ortakent Otelleri' -> score=49,2026-08-26T21:41:14Z
BOD136,Zest Exclusive Hotel and Spa,Ortakent-Yahşi,trip,1,https://www.trip.com/hotels/detail/?hotelId=3799633,Zest Exclusive Hotel & Spa,Zest Exclusive Hotel and Spa,0.9231,,,False,88,FOUND_HIGH_CONFIDENCE,suggestion='Zest Exclusive Hotel and Spa' (sim=1.00) detected='Zest Exclusive Hotel & Spa' vs expected='Zest Exclusive Hotel and Spa' -> score=88,2026-08-26T21:41:40Z
BOD138,Bodrum Blue Bay Otel,Torba,trip,1,,,Bodrum Blue Bay Otel,0.0,,,False,0,NOT_FOUND,No optionId in results URL: https://www.trip.com/hotels/list?flexType=1&cityId=1761&provinceId=97783&districtId=0&countryId=89&cityName=Bodrum&destName=Bodrum%20Blue%20Bay%20Otel%2C%20Bodrum%2C%20Mugla%20Province%2C%20T%C3%BCrkiye&searchWord=Bodrum%20Blue%20Bay%20Otel&searchType=LM&optionId=0&searchValue=131%7C0*131*37.0800069%7C27.4550503%7CBodrum%20Blue%20Bay%20Otel%7C0&checkin=2026-08-27&checkout=2026-08-28&crn=1&adult=2&listFilters=29~1*29*1~2*2&curr=USD&locale=en-XX&old=1,2026-08-26T21:43:43Z
BOD139,Casa Dell'arte Otel,Torba,trip,1,https://www.trip.com/hotels/detail/?hotelId=3683014,Casa Dell'Arte Hotel of Arts & Leisure,Casa Dell'arte Otel,0.6909,,,False,67,REJECTED_CANDIDATE,suggestion='Casa Dell'arte Otel' (sim=1.00) detected='Casa Dell'Arte Hotel of Arts & Leisure' vs expected='Casa Dell'arte Otel' -> score=67,2026-08-26T21:43:58Z
BOD140,DoubleTree by Hilton Bodrum Işıl Club All-Inclusive Resort,Torba,trip,1,https://www.trip.com/hotels/detail/?hotelId=3054529,DoubleTree by Hilton Bodrum Isil Club Ultra All Inclusive Resort,DoubleTree by Hilton Bodrum Işıl Club All-Inclusive Resort,0.9508,,,False,91,FOUND_HIGH_CONFIDENCE,suggestion='DoubleTree by Hilton Bodrum Işıl Club All-Inclusive Resort' (sim=1.00) detected='DoubleTree by Hilton Bodrum Isil Club Ultra All Inclusive Resort' vs expected='DoubleTree by Hilton Bodrum Işıl Club All-Inclusive Resort' -> score=91,2026-08-26T21:44:22Z
BOD141,DUJA BODRUM,Torba,trip,1,https://www.trip.com/hotels/detail/?hotelId=2510330,Duja Bodrum,DUJA BODRUM,1.0,,,False,95,FOUND_EXACT,suggestion='DUJA BODRUM' (sim=1.00) detected='Duja Bodrum' vs expected='DUJA BODRUM' -> score=95,2026-08-26T21:44:49Z
BOD142,Hotel Torbahan,Torba,trip,1,https://www.trip.com/hotels/detail/?hotelId=3447900,Torbahan Hotel,Hotel Torbahan,0.5714,,,False,56,REJECTED_CANDIDATE,suggestion='Hotel Torbahan' (sim=1.00) detected='Torbahan Hotel' vs expected='Hotel Torbahan' -> score=56,2026-08-26T21:45:15Z
BOD143,Hotel Zeytinada,Torba,trip,1,https://www.trip.com/hotels/detail/?hotelId=3452118,Zeytinada Hotel,Hotel Zeytinada,0.6,,,False,59,REJECTED_CANDIDATE,suggestion='Hotel Zeytinada' (sim=1.00) detected='Zeytinada Hotel' vs expected='Hotel Zeytinada' -> score=59,2026-08-26T21:45:42Z
BOD144,Mira Suites,Torba,trip,1,https://www.trip.com/hotels/detail/?hotelId=29994665,Mira Suites,Mira Suites,1.0,,,False,95,FOUND_EXACT,suggestion='Mira Suites' (sim=1.00) detected='Mira Suites' vs expected='Mira Suites' -> score=95,2026-08-26T21:46:06Z
