hotel_id,platform,hotel_name_master,hotel_name_link,area_master,area_link,in_master,in_link_file,name_match_status,area_mismatch_flag,direct_url,status,url_format_status,duplicate_url_flag
BOD051,tripadvisor,Faros Bodrum Hotel Göltürkbükü,Faros Bodrum Hotel Göltürkbükü,Göltürkbükü,Göltürkbükü,True,True,EXACT,OK,https://www.tripadvisor.com/Hotel_Review-g298660-d946697-Reviews-FAROS_Bodrum-Golturkbuku_Bodrum_District_Mugla_Province_Turkish_Aegean_Coast.html,verified_direct,OK,False
BOD052,google_travel,Flamm Bodrum,Flamm Bodrum,Göltürkbükü,Göltürkbükü,True,True,EXACT,OK,null,null,NO_URL,False
BOD052,trip,Flamm Bodrum,Flamm Bodrum,Göltürkbükü,Göltürkbükü,True,True,EXACT,OK,null,null,NO_URL,False
BOD052,tripadvisor,Flamm Bodrum,Flamm Bodrum,Göltürkbükü,Göltürkbükü,True,True,EXACT,OK,https://www.tripadvisor.com/Hotel_Review-g298660-d3369876-Reviews-Flamm-Golturkbuku_Bodrum_District_Mugla_Province_Turkish_Aegean_Coast.html,verified_direct,OK,False
BOD053,google_travel,Gölköy Suites,Gölköy Suites,Göltürkbükü,Göltürkbükü,True,True,EXACT,OK,null,null,NO_URL,False
BOD053,trip,Gölköy Suites,Gölköy Suites,Göltürkbükü,Göltürkbükü,True,True,EXACT,OK,null,null,NO_URL,False
BOD053,tripadvisor,Gölköy Suites,Gölköy Suites,Göltürkbükü,Göltürkbükü,True,True,EXACT,OK,https://www.tripadvisor.com/Hotel_Review-g298660-d2629962-Reviews-Golkoy_Suites_Hotel-Golturkbuku_Bodrum_District_Mugla_Province_Turkish_Aegean_Coast.html,verified_direct,OK,False
BOD054,google_travel,Lavinya Maison,Lavinya Maison,Göltürkbükü,Göltürkbükü,True,True,EXACT,OK,null,null,NO_URL,False
BOD054,trip,Lavinya Maison,Lavinya Maison,Göltürkbükü,Göltürkbükü,True,True,EXACT,OK,null,null,NO_URL,False
BOD054,tripadvisor,Lavinya Maison,Lavinya Maison,Göltürkbükü,Göltürkbükü,True,True,EXACT,OK,null,null,NO_URL,False
BOD055,google_travel,Lavinya Otel Göltürkbükü,Lavinya Otel Göltürkbükü,Göltürkbükü,Göltürkbükü,True,True,EXACT,OK,https://www.google.com/travel/hotels/entity/CgsIzujNwKKw17XYARAB,verified_direct,OK,False
BOD055,trip,Lavinya Otel Göltürkbükü,Lavinya Otel Göltürkbükü,Göltürkbükü,Göltürkbükü,True,True,EXACT,OK,https://www.trip.com/hotels/golturkbuku-hotel-detail-4067437/lavinya-otel/,verified_direct,OK,False
BOD055,tripadvisor,Lavinya Otel Göltürkbükü,Lavinya Otel Göltürkbükü,Göltürkbükü,Göltürkbükü,True,True,EXACT,OK,https://www.tripadvisor.com/Hotel_Review-g298660-d5502416-Reviews-Lavinya_Otel-Golturkbuku_Bodrum_District_Mugla_Province_Turkish_Aegean_Coast.html,verified_direct,OK,False
BOD056,google_travel,"Mandarin Oriental, Bodrum","Mandarin Oriental, Bodrum",Göltürkbükü,Göltürkbükü,True,True,EXACT,OK,https://www.google.com/travel/hotels/entity/ChgI0ZWL5OHIovcnGgwvZy8xcTY3cF82NzgQAQ,verified_direct,OK,False
BOD056,trip,"Mandarin Oriental, Bodrum","Mandarin Oriental, Bodrum",Göltürkbükü,Göltürkbükü,True,True,EXACT,OK,https://www.trip.com/hotels/bodrum-hotel-detail-1661001/mandarin-oriental-bodrum/,verified_direct,OK,False
BOD056,tripadvisor,"Mandarin Oriental, Bodrum","Mandarin Oriental, Bodrum",Göltürkbükü,Göltürkbükü,True,True,EXACT,OK,https://www.tripadvisor.com/Hotel_Review-g298660-d6665368-Reviews-Mandarin_Oriental_Bodrum-Golturkbuku_Bodrum_District_Mugla_Province_Turkish_Aegean_Coa.html,verified_direct,OK,False
BOD057,google_travel,Selvi Bodrum,Selvi Bodrum,Göltürkbükü,Göltürkbükü,True,True,EXACT,OK,null,null,NO_URL,False
BOD057,trip,Selvi Bodrum,Selvi Bodrum,Göltürkbükü,Göltürkbükü,True,True,EXACT,OK,null,null,NO_URL,False
BOD057,tripadvisor,Selvi Bodrum,Selvi Bodrum,Göltürkbükü,Göltürkbükü,True,True,EXACT,OK,https://www.tripadvisor.com/Hotel_Review-g298660-d4700794-Reviews-Selvi_Beach_Hotel-Golturkbuku_Bodrum_District_Mugla_Province_Turkish_Aegean_Coast.html,verified_direct,OK,False
BOD058,google_travel,Bodrum Beach Resort,Bodrum Beach Resort,Gümbet,Gümbet,True,True,EXACT,OK,https://www.google.com/travel/hotels/entity/ChgI6eX_zO-jka-3ARoLL2cvMXRqNXN5OGwQAQ,verified_direct,OK,False
BOD058,trip,Bodrum Beach Resort,Bodrum Beach Resort,Gümbet,Gümbet,True,True,EXACT,OK,https://us.trip.com/hotels/gumbet-hotel-detail-4057730/bodrum-beach-resort/,verified_direct,OK,False
BOD058,tripadvisor,Bodrum Beach Resort,Bodrum Beach Resort,Gümbet,Gümbet,True,True,EXACT,OK,https://www.tripadvisor.com/Hotel_Review-g298661-d2634122-Reviews-Bodrum_Beach_Resort-Gumbet_Bodrum_District_Mugla_Province_Turkish_Aegean_Coast.html,verified_direct,OK,False
BOD059,google_travel,Bodrum Hotel Baba,Bodrum Hotel Baba,Gümbet,Gümbet,True,True,EXACT,OK,https://www.google.com/travel/hotels/entity/CgoIp_uGjqeilrEjEAE,verified_direct,OK,False
BOD059,trip,Bodrum Hotel Baba,Bodrum Hotel Baba,Gümbet,Gümbet,True,True,EXACT,OK,https://ae.trip.com/hotels/gumbet-hotel-detail-7138850/hotel-baba-all-inclusive/,verified_direct,OK,False
BOD059,tripadvisor,Bodrum Hotel Baba,Bodrum Hotel Baba,Gümbet,Gümbet,True,True,EXACT,OK,null,null,NO_URL,False
BOD060,google_travel,Club Shark Hotel,Club Shark Hotel,Gümbet,Gümbet,True,True,EXACT,OK,null,null,NO_URL,False
BOD060,trip,Club Shark Hotel,Club Shark Hotel,Gümbet,Gümbet,True,True,EXACT,OK,null,null,NO_URL,False
BOD060,tripadvisor,Club Shark Hotel,Club Shark Hotel,Gümbet,Gümbet,True,True,EXACT,OK,null,null,NO_URL,False
BOD061,google_travel,Gümbet Anıl Beach,Gümbet Anıl Beach,Gümbet,Gümbet,True,True,EXACT,OK,null,null,NO_URL,False
BOD061,trip,Gümbet Anıl Beach,Gümbet Anıl Beach,Gümbet,Gümbet,True,True,EXACT,OK,null,null,NO_URL,False
BOD061,tripadvisor,Gümbet Anıl Beach,Gümbet Anıl Beach,Gümbet,Gümbet,True,True,EXACT,OK,null,null,NO_URL,False
BOD062,google_travel,"Gümbet Cove Hotel, Muğla Türkiye","Gümbet Cove Hotel, Muğla Türkiye",Gümbet,Gümbet,True,True,EXACT,OK,null,null,NO_URL,False
BOD062,trip,"Gümbet Cove Hotel, Muğla Türkiye","Gümbet Cove Hotel, Muğla Türkiye",Gümbet,Gümbet,True,True,EXACT,OK,null,null,NO_URL,False
BOD062,tripadvisor,"Gümbet Cove Hotel, Muğla Türkiye","Gümbet Cove Hotel, Muğla Türkiye",Gümbet,Gümbet,True,True,EXACT,OK,null,null,NO_URL,False
BOD063,google_travel,Jasmin Beach Hotel,Jasmin Beach Hotel,Gümbet,Gümbet,True,True,EXACT,OK,null,null,NO_URL,False
BOD063,trip,Jasmin Beach Hotel,Jasmin Beach Hotel,Gümbet,Gümbet,True,True,EXACT,OK,null,null,NO_URL,False
BOD063,tripadvisor,Jasmin Beach Hotel,Jasmin Beach Hotel,Gümbet,Gümbet,True,True,EXACT,OK,null,null,NO_URL,False
BOD064,google_travel,Jasmin Elite Residence & Spa,Jasmin Elite Residence & Spa,Gümbet,Gümbet,True,True,EXACT,OK,null,null,NO_URL,False
BOD064,trip,Jasmin Elite Residence & Spa,Jasmin Elite Residence & Spa,Gümbet,Gümbet,True,True,EXACT,OK,null,null,NO_URL,False
BOD064,tripadvisor,Jasmin Elite Residence & Spa,Jasmin Elite Residence & Spa,Gümbet,Gümbet,True,True,EXACT,OK,null,null,NO_URL,False
BOD065,google_travel,Mirada Exclusive Bodrum,Mirada Exclusive Bodrum,Gümbet,Gümbet,True,True,EXACT,OK,https://www.google.com/travel/hotels/entity/ChoIsqH9xsjG_r-rARoNL2cvMTFzbXQ1YjNqNxAB,verified_direct,OK,False
BOD065,trip,Mirada Exclusive Bodrum,Mirada Exclusive Bodrum,Gümbet,Gümbet,True,True,EXACT,OK,null,null,NO_URL,False
BOD065,tripadvisor,Mirada Exclusive Bodrum,Mirada Exclusive Bodrum,Gümbet,Gümbet,True,True,EXACT,OK,null,null,NO_URL,False
BOD066,google_travel,Royal Asarlik Beach Hotel & Spa,Royal Asarlik Beach Hotel & Spa,Gümbet,Gümbet,True,True,EXACT,OK,https://www.google.com/travel/hotels/entity/ChkI_76qtKi0wuyrARoML2cvMTJtOTFzNDl6EAE,verified_direct,OK,False
BOD066,trip,Royal Asarlik Beach Hotel & Spa,Royal Asarlik Beach Hotel & Spa,Gümbet,Gümbet,True,True,EXACT,OK,null,null,NO_URL,False
BOD066,tripadvisor,Royal Asarlik Beach Hotel & Spa,Royal Asarlik Beach Hotel & Spa,Gümbet,Gümbet,True,True,EXACT,OK,null,null,NO_URL,False
BOD067,google_travel,Sami Beach Hotel,Sami Beach Hotel,Gümbet,Gümbet,True,True,EXACT,OK,null,null,NO_URL,False
BOD067,trip,Sami Beach Hotel,Sami Beach Hotel,Gümbet,Gümbet,True,True,EXACT,OK,null,null,NO_URL,False
BOD067,tripadvisor,Sami Beach Hotel,Sami Beach Hotel,Gümbet,Gümbet,True,True,EXACT,OK,null,null,NO_URL,False
BOD068,google_travel,Selectum Colours Bodrum,Selectum Colours Bodrum,Gümbet,Gümbet,True,True,EXACT,OK,null,null,NO_URL,False
BOD068,trip,Selectum Colours Bodrum,Selectum Colours Bodrum,Gümbet,Gümbet,True,True,EXACT,OK,null,null,NO_URL,False
BOD068,tripadvisor,Selectum Colours Bodrum,Selectum Colours Bodrum,Gümbet,Gümbet,True,True,EXACT,OK,null,null,NO_URL,False
BOD069,google_travel,Siesta Beach Apart,Siesta Beach Apart,Gümbet,Gümbet,True,True,EXACT,OK,null,null,NO_URL,False
BOD069,trip,Siesta Beach Apart,Siesta Beach Apart,Gümbet,Gümbet,True,True,EXACT,OK,null,null,NO_URL,False
BOD069,tripadvisor,Siesta Beach Apart,Siesta Beach Apart,Gümbet,Gümbet,True,True,EXACT,OK,null,null,NO_URL,False
BOD070,google_travel,The Luvi Hotel,The Luvi Hotel,Gümbet,Gümbet,True,True,EXACT,OK,https://www.google.com/travel/hotels/entity/ChgI0OmIl_qunPTFARoLL2cvMXRzeXh2eWMQAQ,verified_direct,OK,False
BOD070,trip,The Luvi Hotel,The Luvi Hotel,Gümbet,Gümbet,True,True,EXACT,OK,null,null,NO_URL,False
BOD070,tripadvisor,The Luvi Hotel,The Luvi Hotel,Gümbet,Gümbet,True,True,EXACT,OK,null,null,NO_URL,False
BOD071,google_travel,Tropicana Beach Hotel,Tropicana Beach Hotel,Gümbet,Gümbet,True,True,EXACT,OK,null,null,NO_URL,False
BOD071,trip,Tropicana Beach Hotel,Tropicana Beach Hotel,Gümbet,Gümbet,True,True,EXACT,OK,https://my.trip.com/hotels/gumbet-hotel-detail-3139968/tropicana-beach/,verified_direct,OK,False
BOD071,tripadvisor,Tropicana Beach Hotel,Tropicana Beach Hotel,Gümbet,Gümbet,True,True,EXACT,OK,https://www.tripadvisor.com/Hotel_Review-g298661-d302347-Reviews-Tropicana_Beach_Hotel-Gumbet_Bodrum_District_Mugla_Province_Turkish_Aegean_Coast.html,verified_direct,OK,False
BOD072,google_travel,VERY CHIC BODRUM,VERY CHIC BODRUM,Gümbet,Gümbet,True,True,EXACT,OK,null,null,NO_URL,False
BOD072,trip,VERY CHIC BODRUM,VERY CHIC BODRUM,Gümbet,Gümbet,True,True,EXACT,OK,https://uk.trip.com/hotels/bodrum-hotel-detail-3448155/very-chic-bodrum-adult-only/,verified_direct,OK,False
BOD072,tripadvisor,VERY CHIC BODRUM,VERY CHIC BODRUM,Gümbet,Gümbet,True,True,EXACT,OK,https://www.tripadvisor.com/Hotel_Review-g298661-d302315-Reviews-Very_Chic_Bodrum-Gumbet_Bodrum_District_Mugla_Province_Turkish_Aegean_Coast.html,verified_direct,OK,False
BOD073,google_travel,Arriba Apartment & Restaurant & Bungalows,Arriba Apartment & Restaurant & Bungalows,Gümüşlük,Gümüşlük,True,True,EXACT,OK,null,null,NO_URL,False
BOD073,trip,Arriba Apartment & Restaurant & Bungalows,Arriba Apartment & Restaurant & Bungalows,Gümüşlük,Gümüşlük,True,True,EXACT,OK,https://www.trip.com/hotels/gumusluk-hotel-detail-96123030/arriba-apart-bungalow-restaurant/,verified_direct,OK,False
BOD073,tripadvisor,Arriba Apartment & Restaurant & Bungalows,Arriba Apartment & Restaurant & Bungalows,Gümüşlük,Gümüşlük,True,True,EXACT,OK,https://www.tripadvisor.com/Hotel_Review-g664076-d6849689-Reviews-Arriba_Apart-Gumusluk_Bodrum_District_Mugla_Province_Turkish_Aegean_Coast.html,verified_direct,OK,False
BOD074,google_travel,Begonvil Gümüşlük,Begonvil Gümüşlük,Gümüşlük,Gümüşlük,True,True,EXACT,OK,null,null,NO_URL,False
BOD074,trip,Begonvil Gümüşlük,Begonvil Gümüşlük,Gümüşlük,Gümüşlük,True,True,EXACT,OK,https://www.trip.com/hotels/gumusluk-hotel-detail-127410335/begonvil-gmlk/,verified_direct,OK,False
BOD074,tripadvisor,Begonvil Gümüşlük,Begonvil Gümüşlük,Gümüşlük,Gümüşlük,True,True,EXACT,OK,https://www.tripadvisor.com/Hotel_Review-g1221512-d34248491-Reviews-Begonvil_Gumusluk-Mugla_Mugla_Province_Turkish_Aegean_Coast.html,verified_direct,OK,False
BOD075,google_travel,Benjamin Otel,Benjamin Otel,Gümüşlük,Gümüşlük,True,True,EXACT,OK,null,null,NO_URL,False
BOD075,trip,Benjamin Otel,Benjamin Otel,Gümüşlük,Gümüşlük,True,True,EXACT,OK,null,null,NO_URL,False
BOD075,tripadvisor,Benjamin Otel,Benjamin Otel,Gümüşlük,Gümüşlük,True,True,EXACT,OK,https://www.tripadvisor.com/Hotel_Review-g664076-d24997701-Reviews-Benjamin_Hotel_Gumusluk-Gumusluk_Bodrum_District_Mugla_Province_Turkish_Aegean_Coast.html,verified_direct,OK,False
BOD076,google_travel,Gümüşlük No3,Gümüşlük No3,Gümüşlük,Gümüşlük,True,True,EXACT,OK,null,null,NO_URL,False
BOD076,trip,Gümüşlük No3,Gümüşlük No3,Gümüşlük,Gümüşlük,True,True,EXACT,OK,https://www.trip.com/hotels/gumusluk-hotel-detail-109836085/gumusluk-no3/,verified_direct,OK,False
BOD076,tripadvisor,Gümüşlük No3,Gümüşlük No3,Gümüşlük,Gümüşlük,True,True,EXACT,OK,https://ar.tripadvisor.com/Hotel_Review-g664076-d27424621-Reviews-Gumusluk_No3-Gumusluk_Bodrum_District_Mugla_Province_Turkish_Aegean_Coast.html,verified_direct,OK,False
BOD077,google_travel,Ladonia Hotels Zemda,Ladonia Hotels Zemda,Gümüşlük,Gümüşlük,True,True,EXACT,OK,null,null,NO_URL,False
BOD077,trip,Ladonia Hotels Zemda,Ladonia Hotels Zemda,Gümüşlük,Gümüşlük,True,True,EXACT,OK,null,null,NO_URL,False
BOD077,tripadvisor,Ladonia Hotels Zemda,Ladonia Hotels Zemda,Gümüşlük,Gümüşlük,True,True,EXACT,OK,null,null,NO_URL,False
BOD078,google_travel,Liman Hotel Gümüslük (Adult only),Liman Hotel Gümüslük (Adult only),Gümüşlük,Gümüşlük,True,True,EXACT,OK,null,null,NO_URL,False
BOD078,trip,Liman Hotel Gümüslük (Adult only),Liman Hotel Gümüslük (Adult only),Gümüşlük,Gümüşlük,True,True,EXACT,OK,https://www.trip.com/hotels/bodrum-hotel-detail-79101381/liman-hotel-gmslk-adult-only/,verified_direct,OK,False
BOD078,tripadvisor,Liman Hotel Gümüslük (Adult only),Liman Hotel Gümüslük (Adult only),Gümüşlük,Gümüşlük,True,True,EXACT,OK,https://www.tripadvisor.com/Hotel_Review-g664076-d23160695-Reviews-Liman_Hotel_Gumusluk-Gumusluk_Bodrum_District_Mugla_Province_Turkish_Aegean_Coast.html,verified_direct,OK,False
BOD079,google_travel,Metin's Gümüşlük - Hotel & Restaurant,Metin's Gümüşlük - Hotel & Restaurant,Gümüşlük,Gümüşlük,True,True,EXACT,OK,null,null,NO_URL,False
BOD079,trip,Metin's Gümüşlük - Hotel & Restaurant,Metin's Gümüşlük - Hotel & Restaurant,Gümüşlük,Gümüşlük,True,True,EXACT,OK,null,null,NO_URL,False
BOD079,tripadvisor,Metin's Gümüşlük - Hotel & Restaurant,Metin's Gümüşlük - Hotel & Restaurant,Gümüşlük,Gümüşlük,True,True,EXACT,OK,null,null,NO_URL,False
BOD080,google_travel,Myndos Oda & kahvalti,Myndos Oda & kahvalti,Gümüşlük,Gümüşlük,True,True,EXACT,OK,null,null,NO_URL,False
BOD080,trip,Myndos Oda & kahvalti,Myndos Oda & kahvalti,Gümüşlük,Gümüşlük,True,True,EXACT,OK,null,null,NO_URL,False
BOD080,tripadvisor,Myndos Oda & kahvalti,Myndos Oda & kahvalti,Gümüşlük,Gümüşlük,True,True,EXACT,OK,null,null,NO_URL,False
BOD081,google_travel,Oda Bodrum Gümüşlük,Oda Bodrum Gümüşlük,Gümüşlük,Gümüşlük,True,True,EXACT,OK,null,null,NO_URL,False
BOD081,trip,Oda Bodrum Gümüşlük,Oda Bodrum Gümüşlük,Gümüşlük,Gümüşlük,True,True,EXACT,OK,null,null,NO_URL,False
BOD081,tripadvisor,Oda Bodrum Gümüşlük,Oda Bodrum Gümüşlük,Gümüşlük,Gümüşlük,True,True,EXACT,OK,null,null,NO_URL,False
BOD082,google_travel,Otel Gümüşlük,Otel Gümüşlük,Gümüşlük,Gümüşlük,True,True,EXACT,OK,null,null,NO_URL,False
BOD082,trip,Otel Gümüşlük,Otel Gümüşlük,Gümüşlük,Gümüşlük,True,True,EXACT,OK,null,null,NO_URL,False
BOD082,tripadvisor,Otel Gümüşlük,Otel Gümüşlük,Gümüşlük,Gümüşlük,True,True,EXACT,OK,null,null,NO_URL,False
BOD083,google_travel,Oza butik hotel,Oza butik hotel,Gümüşlük,Gümüşlük,True,True,EXACT,OK,null,null,NO_URL,False
BOD083,trip,Oza butik hotel,Oza butik hotel,Gümüşlük,Gümüşlük,True,True,EXACT,OK,null,null,NO_URL,False
BOD083,tripadvisor,Oza butik hotel,Oza butik hotel,Gümüşlük,Gümüşlük,True,True,EXACT,OK,null,null,NO_URL,False
BOD084,google_travel,Paradise Garden Apartments,Paradise Garden Apartments,Gümüşlük,Gümüşlük,True,True,EXACT,OK,null,null,NO_URL,False
BOD084,trip,Paradise Garden Apartments,Paradise Garden Apartments,Gümüşlük,Gümüşlük,True,True,EXACT,OK,null,null,NO_URL,False
BOD084,tripadvisor,Paradise Garden Apartments,Paradise Garden Apartments,Gümüşlük,Gümüşlük,True,True,EXACT,OK,null,null,NO_URL,False
BOD085,google_travel,Paradise Gümüşlük,Paradise Gümüşlük,Gümüşlük,Gümüşlük,True,True,EXACT,OK,null,null,NO_URL,False
BOD085,trip,Paradise Gümüşlük,Paradise Gümüşlük,Gümüşlük,Gümüşlük,True,True,EXACT,OK,null,null,NO_URL,False
BOD085,tripadvisor,Paradise Gümüşlük,Paradise Gümüşlük,Gümüşlük,Gümüşlük,True,True,EXACT,OK,null,null,NO_URL,False
BOD086,google_travel,Vega Aparts,Vega Aparts,Gümüşlük,Gümüşlük,True,True,EXACT,OK,null,null,NO_URL,False
BOD086,trip,Vega Aparts,Vega Aparts,Gümüşlük,Gümüşlük,True,True,EXACT,OK,null,null,NO_URL,False
BOD086,tripadvisor,Vega Aparts,Vega Aparts,Gümüşlük,Gümüşlük,True,True,EXACT,OK,null,null,NO_URL,False
BOD087,google_travel,Wanderheaven Camping & Tiny House Bodrum,Wanderheaven Camping & Tiny House Bodrum,Gümüşlük,Gümüşlük,True,True,EXACT,OK,null,null,NO_URL,False
BOD087,trip,Wanderheaven Camping & Tiny House Bodrum,Wanderheaven Camping & Tiny House Bodrum,Gümüşlük,Gümüşlük,True,True,EXACT,OK,null,null,NO_URL,False
BOD087,tripadvisor,Wanderheaven Camping & Tiny House Bodrum,Wanderheaven Camping & Tiny House Bodrum,Gümüşlük,Gümüşlük,True,True,EXACT,OK,null,null,NO_URL,False
BOD088,google_travel,Baia Bodrum Hotel,Baia Bodrum Hotel,Gündoğan,Gündoğan,True,True,EXACT,OK,null,null,NO_URL,False
BOD088,trip,Baia Bodrum Hotel,Baia Bodrum Hotel,Gündoğan,Gündoğan,True,True,EXACT,OK,null,null,NO_URL,False
BOD088,tripadvisor,Baia Bodrum Hotel,Baia Bodrum Hotel,Gündoğan,Gündoğan,True,True,EXACT,OK,null,null,NO_URL,False
BOD089,google_travel,Cape Bodrum Luxury Hotel & Beach,Cape Bodrum Luxury Hotel & Beach,Gündoğan,Gündoğan,True,True,EXACT,OK,null,null,NO_URL,False
BOD089,trip,Cape Bodrum Luxury Hotel & Beach,Cape Bodrum Luxury Hotel & Beach,Gündoğan,Gündoğan,True,True,EXACT,OK,null,null,NO_URL,False
BOD089,tripadvisor,Cape Bodrum Luxury Hotel & Beach,Cape Bodrum Luxury Hotel & Beach,Gündoğan,Gündoğan,True,True,EXACT,OK,https://www.tripadvisor.com/Hotel_Review-g951444-d8329286-Reviews-Cape_Bodrum_Luxury_Hotel_Beach-Gundogan_Bodrum_District_Mugla_Province_Turkish_Ae.html,verified_direct,OK,False
BOD090,google_travel,Costa Farilya Special Class Hotel Bodrum,Costa Farilya Special Class Hotel Bodrum,Gündoğan,Gündoğan,True,True,EXACT,OK,null,null,NO_URL,False
BOD090,trip,Costa Farilya Special Class Hotel Bodrum,Costa Farilya Special Class Hotel Bodrum,Gündoğan,Gündoğan,True,True,EXACT,OK,null,null,NO_URL,False
BOD090,tripadvisor,Costa Farilya Special Class Hotel Bodrum,Costa Farilya Special Class Hotel Bodrum,Gündoğan,Gündoğan,True,True,EXACT,OK,null,null,NO_URL,False
BOD091,google_travel,Gündoğan Suites,Gündoğan Suites,Gündoğan,Gündoğan,True,True,EXACT,OK,null,null,NO_URL,False
BOD091,trip,Gündoğan Suites,Gündoğan Suites,Gündoğan,Gündoğan,True,True,EXACT,OK,null,null,NO_URL,False
BOD091,tripadvisor,Gündoğan Suites,Gündoğan Suites,Gündoğan,Gündoğan,True,True,EXACT,OK,https://www.tripadvisor.com/Hotel_Review-g951444-d28624446-Reviews-Gundogan_Suites-Gundogan_Bodrum_District_Mugla_Province_Turkish_Aegean_Coast.html,verified_direct,OK,False
BOD092,google_travel,Liona Hotel,Liona Hotel,Gündoğan,Gündoğan,True,True,EXACT,OK,null,null,NO_URL,False
BOD092,trip,Liona Hotel,Liona Hotel,Gündoğan,Gündoğan,True,True,EXACT,OK,null,null,NO_URL,False
BOD092,tripadvisor,Liona Hotel,Liona Hotel,Gündoğan,Gündoğan,True,True,EXACT,OK,https://www.tripadvisor.com/Hotel_Review-g951444-d6591756-Reviews-Liona_Hotel_Spa-Gundogan_Bodrum_District_Mugla_Province_Turkish_Aegean_Coast.html,verified_direct,OK,False
BOD093,google_travel,Malta Bodrum Hotel,Malta Bodrum Hotel,Gündoğan,Gündoğan,True,True,EXACT,OK,null,null,NO_URL,False
BOD093,trip,Malta Bodrum Hotel,Malta Bodrum Hotel,Gündoğan,Gündoğan,True,True,EXACT,OK,null,null,NO_URL,False
BOD093,tripadvisor,Malta Bodrum Hotel,Malta Bodrum Hotel,Gündoğan,Gündoğan,True,True,EXACT,OK,https://www.tripadvisor.com/Hotel_Review-g951444-d27899612-Reviews-Malta_Hotel_Bodrum-Gundogan_Bodrum_District_Mugla_Province_Turkish_Aegean_Coast.html,verified_direct,OK,False
BOD094,google_travel,Marje Villas,Marje Villas,Gündoğan,Gündoğan,True,True,EXACT,OK,null,null,NO_URL,False
BOD094,trip,Marje Villas,Marje Villas,Gündoğan,Gündoğan,True,True,EXACT,OK,null,null,NO_URL,False
BOD094,tripadvisor,Marje Villas,Marje Villas,Gündoğan,Gündoğan,True,True,EXACT,OK,https://www.tripadvisor.com/Hotel_Review-g951444-d33129983-Reviews-Marje_Villas_Bodrum-Gundogan_Bodrum_District_Mugla_Province_Turkish_Aegean_Coast.html,verified_direct,OK,False
BOD095,google_travel,Mivara Luxury Bodrum,Mivara Luxury Bodrum,Gündoğan,Gündoğan,True,True,EXACT,OK,null,null,NO_URL,False
BOD095,trip,Mivara Luxury Bodrum,Mivara Luxury Bodrum,Gündoğan,Gündoğan,True,True,EXACT,OK,null,null,NO_URL,False
BOD095,tripadvisor,Mivara Luxury Bodrum,Mivara Luxury Bodrum,Gündoğan,Gündoğan,True,True,EXACT,OK,https://www.tripadvisor.com/Hotel_Review-g951444-d7224951-Reviews-Mivara_Luxury_Resort_Spa_Bodrum-Gundogan_Bodrum_District_Mugla_Province_Turkish_A.html,verified_direct,OK,False
BOD096,google_travel,Olira Boutique Hotel&SPA,Olira Boutique Hotel&SPA,Gündoğan,Gündoğan,True,True,EXACT,OK,null,null,NO_URL,False
BOD096,trip,Olira Boutique Hotel&SPA,Olira Boutique Hotel&SPA,Gündoğan,Gündoğan,True,True,EXACT,OK,null,null,NO_URL,False
BOD096,tripadvisor,Olira Boutique Hotel&SPA,Olira Boutique Hotel&SPA,Gündoğan,Gündoğan,True,True,EXACT,OK,https://www.tripadvisor.com/Hotel_Review-g951444-d1792354-Reviews-Olira_Boutique_Hotel_Spa-Gundogan_Bodrum_District_Mugla_Province_Turkish_Aegean_Coast.html,verified_direct,OK,False
BOD097,google_travel,OLİVE TREE HOTEL,OLİVE TREE HOTEL,Gündoğan,Gündoğan,True,True,EXACT,OK,null,null,NO_URL,False
BOD097,trip,OLİVE TREE HOTEL,OLİVE TREE HOTEL,Gündoğan,Gündoğan,True,True,EXACT,OK,null,null,NO_URL,False
BOD097,tripadvisor,OLİVE TREE HOTEL,OLİVE TREE HOTEL,Gündoğan,Gündoğan,True,True,EXACT,OK,https://www.tripadvisor.com/Hotel_Review-g951444-d24181991-Reviews-Olive_Tree_Hotel-Gundogan_Bodrum_District_Mugla_Province_Turkish_Aegean_Coast.html,verified_direct,OK,False
BOD098,google_travel,Swissôtel Living Bodrum,Swissôtel Living Bodrum,Gündoğan,Gündoğan,True,True,EXACT,OK,null,null,NO_URL,False
BOD098,trip,Swissôtel Living Bodrum,Swissôtel Living Bodrum,Gündoğan,Gündoğan,True,True,EXACT,OK,null,null,NO_URL,False
BOD098,tripadvisor,Swissôtel Living Bodrum,Swissôtel Living Bodrum,Gündoğan,Gündoğan,True,True,EXACT,OK,https://www.tripadvisor.com/Hotel_Review-g951444-d27961066-Reviews-Swissotel_Living_Bodrum-Gundogan_Bodrum_District_Mugla_Province_Turkish_Aegean_Coast.html,verified_direct,OK,False
BOD099,google_travel,Villa Oliva Butik Otel,Villa Oliva Butik Otel,Gündoğan,Gündoğan,True,True,EXACT,OK,null,null,NO_URL,False
BOD099,trip,Villa Oliva Butik Otel,Villa Oliva Butik Otel,Gündoğan,Gündoğan,True,True,EXACT,OK,null,null,NO_URL,False
BOD099,tripadvisor,Villa Oliva Butik Otel,Villa Oliva Butik Otel,Gündoğan,Gündoğan,True,True,EXACT,OK,null,null,NO_URL,False
BOD100,google_travel,Villa Rustica Hotel,Villa Rustica Hotel,Gündoğan,Gündoğan,True,True,EXACT,OK,null,null,NO_URL,False
BOD100,trip,Villa Rustica Hotel,Villa Rustica Hotel,Gündoğan,Gündoğan,True,True,EXACT,OK,null,null,NO_URL,False
