hotel_id,hotel_name,area,platform,direct_url,status,checked_at,note
BOD142,Hotel Torbahan,Torba,google.com/travel,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD143,Hotel Zeytinada,Torba,google.com/travel,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD144,Mira Suites,Torba,google.com/travel,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD145,Moyo Luxury Hotel & Beach,Torba,google.com/travel,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD146,Olivia Hotel,Torba,google.com/travel,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD147,Omar Hotel & Suites,Torba,google.com/travel,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD148,Rixos Premium Bodrum,Torba,google.com/travel,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD149,Roota Bodrum,Torba,google.com/travel,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD150,Samara Hotel,Torba,google.com/travel,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD151,Sarpedor Boutique Hotel & SPA,Torba,google.com/travel,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD152,"Susona Bodrum, LXR Hotels & Resorts",Torba,google.com/travel,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD153,The Oba Hotel,Torba,google.com/travel,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD154,Toka Bodrum Hotel & Beach Club,Torba,google.com/travel,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD155,Trend Life | Trendlife Hotels & Beach Club Bodrum Torba,Torba,google.com/travel,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD156,Voyage Torba,Torba,google.com/travel,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD157,Voyage Torba Private,Torba,google.com/travel,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD158,Arin Resort Bodrum,Turgutreis,google.com/travel,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD159,Bodrum Ada Otel Turgutreis,Turgutreis,google.com/travel,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD160,La Blanche Resort Bodrum,Turgutreis,google.com/travel,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD161,MyElla Hotel Resort & Spa,Turgutreis,google.com/travel,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD162,Rammos Managed by Dedeman,Turgutreis,google.com/travel,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD163,Sundance Resort,Turgutreis,google.com/travel,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD164,Swissôtel Resort Bodrum Sahili,Turgutreis,google.com/travel,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD165,Caja by Maxx Royal,Türkbükü,google.com/travel,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD166,Divan Bodrum,Türkbükü,google.com/travel,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD167,Elista Hotel & Spa,Türkbükü,google.com/travel,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD168,Kuum Hotel & SPA Bodrum,Türkbükü,google.com/travel,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD169,MACAKIZI BODRUM,Türkbükü,google.com/travel,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD170,No:81 Hotel,Türkbükü,google.com/travel,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD171,4 reasons Hotel Yalikavak,Yalıkavak,google.com/travel,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD172,Ailla Yalıkavak,Yalıkavak,google.com/travel,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD173,Allium Bodrum Resort & Spa,Yalıkavak,google.com/travel,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD174,Arts Hotel Bodrum Yalıkavak,Yalıkavak,google.com/travel,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD175,Avantgarde Refined Hotel | Yalıkavak,Yalıkavak,google.com/travel,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD176,Blue Point Yalikavak,Yalıkavak,google.com/travel,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD177,Delta Hotels By Marriott Bodrum,Yalıkavak,google.com/travel,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD178,Highlight Hotel Yalıkavak,Yalıkavak,google.com/travel,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD179,Lizbonia Otel Yalikavak,Yalıkavak,google.com/travel,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD180,MGallery The Bodrum Hotel Yalıkavak,Yalıkavak,google.com/travel,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD181,Palmalife Bodrum Resort & Spa,Yalıkavak,google.com/travel,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD182,Root Redrock Villas Yalıkavak - Bodrum,Yalıkavak,google.com/travel,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD183,Ruins Luxury Resort,Yalıkavak,google.com/travel,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD184,Sea Palm Otel -YALIKAVAK,Yalıkavak,google.com/travel,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD185,Sezz Hotels Spa Wellness Yalıkavak,Yalıkavak,google.com/travel,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD186,Sirene Luxury Hotel Bodrum,Yalıkavak,google.com/travel,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD187,Spektr Boutique Hotel Yalikavak,Yalıkavak,google.com/travel,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD188,Tangiers Hotel Yalıkavak,Yalıkavak,google.com/travel,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD189,The Bodrum EDITION,Yalıkavak,google.com/travel,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD190,The Sign Highlight Hotel,Yalıkavak,google.com/travel,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD191,Yalıkavak Marina Hotel by METT Collection,Yalıkavak,google.com/travel,null,null,2026-08-26,Doğrudan tesis sayfası güvenilir biçimde doğrulanamadı; arama bağlantısı eklenmedi.
BOD192,Yalıpark Beach Hotel,Yalıkavak,google.com/travel,null,MISSING_LINK_RECORD,2026-08-26,Master dataset contains BOD192 but no verified direct platform URL is available.
