hotel_id,hotel_name,area,platform,direct_url,status,checked_at,note,discovery_method,confidence_score,detected_hotel_name
BOD153,The Oba Hotel,Torba,trip,,NOT_FOUND,2026-08-26T21:50:44Z,suggestion='The Oba Hotel' (sim=1.00) detected='Hotel Eisenhut' vs expected='The Oba Hotel' -> score=38,,38,Hotel Eisenhut
BOD154,Toka Bodrum Hotel & Beach Club,Torba,trip,,NOT_FOUND,2026-08-26T21:51:11Z,No optionId in results URL: https://www.trip.com/hotels/list?flexType=1&cityId=1761&provinceId=97783&districtId=0&countryId=89&cityName=Bodrum&destName=Toka%20Bodrum%20Hotel%20%26%20Beach%20Club%2C%20Bodrum%2C%20Mugla%20Province%2C%20T%C3%BCrkiye&searchWord=Toka%20Bodrum%20Hotel%20%26%20Beach%20Club&searchType=LM&optionId=0&searchValue=131%7C0*131*37.0807289%7C27.4615755%7CToka%20Bodrum%20Hotel%20%26%20Beach%20Club%7C0&checkin=2026-08-27&checkout=2026-08-28&crn=1&adult=2&listFilters=29~1*29*1~2*2&curr=USD&locale=en-XX&old=1,,0,
BOD155,Trend Life | Trendlife Hotels & Beach Club Bodrum Torba,Torba,trip,,NOT_FOUND,2026-08-26T21:51:26Z,suggestion='Trend Life | Trendlife Hotels & Beach Club Bodrum Torba' (sim=1.00) detected='Trendlife Hotels Torba' vs expected='Trend Life | Trendlife Hotels & Beach Club Bodrum Torba' -> score=59,,59,Trendlife Hotels Torba
BOD156,Voyage Torba,Torba,trip,,review_required,2026-08-26T21:51:50Z,suggestion='Voyage Torba' (sim=1.00) detected='Voyage Torba Hotel' vs expected='Voyage Torba' -> score=77,,77,Voyage Torba Hotel
BOD157,Voyage Torba Private,Torba,trip,,NOT_FOUND,2026-08-26T21:52:14Z,Safety net: optionId=133689727 was already used for an earlier hotel in this run - rejecting rather than risk stale-session reuse.,,0,
BOD158,Arin Resort Bodrum,Turgutreis,trip,https://www.trip.com/hotels/detail/?hotelId=3139952,verified_direct,2026-08-26T21:52:29Z,suggestion='Arin Resort Bodrum' (sim=1.00) detected='Arin Resort Bodrum' vs expected='Arin Resort Bodrum' -> score=95,,95,Arin Resort Bodrum
BOD159,Bodrum Ada Otel Turgutreis,Turgutreis,trip,,NOT_FOUND,2026-08-26T21:52:54Z,suggestion='Bodrum Ada Otel Turgutreis' (sim=1.00) detected='Bodrum Ada Hotel' vs expected='Bodrum Ada Otel Turgutreis' -> score=69,,69,Bodrum Ada Hotel
BOD160,La Blanche Resort Bodrum,Turgutreis,trip,,review_required,2026-08-26T21:53:19Z,suggestion='La Blanche Resort Bodrum' (sim=1.00) detected='La Blanche Resort & Spa' vs expected='La Blanche Resort Bodrum' -> score=77,,77,La Blanche Resort & Spa
BOD161,MyElla Hotel Resort & Spa,Turgutreis,trip,,review_required,2026-08-26T21:53:43Z,suggestion='MyElla Hotel Resort & Spa' (sim=1.00) detected='My Ella Bodrum Resort & Spa' vs expected='MyElla Hotel Resort & Spa' -> score=76,,76,My Ella Bodrum Resort & Spa
BOD162,Rammos Managed by Dedeman,Turgutreis,trip,https://www.trip.com/hotels/detail/?hotelId=91593909,verified_direct,2026-08-26T21:54:07Z,suggestion='Rammos Managed by Dedeman' (sim=1.00) detected='Rammos Managed By Dedeman' vs expected='Rammos Managed by Dedeman' -> score=95,,95,Rammos Managed By Dedeman
BOD163,Sundance Resort,Turgutreis,trip,,NOT_FOUND,2026-08-26T21:54:33Z,Safety net: optionId=3139952 was already used for an earlier hotel in this run - rejecting rather than risk stale-session reuse.,,0,
BOD164,Swissôtel Resort Bodrum Sahili,Turgutreis,trip,,review_required,2026-08-26T21:54:47Z,suggestion='Swissôtel Resort Bodrum Sahili' (sim=1.00) detected='Swissôtel Resort Bodrum Beach' vs expected='Swissôtel Resort Bodrum Sahili' -> score=84,,84,Swissôtel Resort Bodrum Beach
BOD165,Caja by Maxx Royal,Türkbükü,trip,https://www.trip.com/hotels/detail/?hotelId=96121165,verified_direct,2026-08-26T21:55:13Z,suggestion='Caja by Maxx Royal' (sim=1.00) detected='Caja by Maxx Royal' vs expected='Caja by Maxx Royal' -> score=95,,95,Caja by Maxx Royal
BOD166,Divan Bodrum,Türkbükü,trip,,NOT_FOUND,2026-08-26T21:55:40Z,Safety net: optionId=33679745 was already used for an earlier hotel in this run - rejecting rather than risk stale-session reuse.,,0,
BOD167,Elista Hotel & Spa,Türkbükü,trip,https://www.trip.com/hotels/detail/?hotelId=10538097,verified_direct,2026-08-26T21:55:54Z,suggestion='Elista Hotel & Spa' (sim=1.00) detected='Elista Hotel & Spa' vs expected='Elista Hotel & Spa' -> score=95,,95,Elista Hotel & Spa
BOD168,Kuum Hotel & SPA Bodrum,Türkbükü,trip,,review_required,2026-08-26T21:56:22Z,suggestion='Kuum Hotel & SPA Bodrum' (sim=1.00) detected='Kuum Hotel & Spa' vs expected='Kuum Hotel & SPA Bodrum' -> score=77,,77,Kuum Hotel & Spa
BOD169,MACAKIZI BODRUM,Türkbükü,trip,,NOT_FOUND,2026-08-26T21:56:48Z,No optionId in results URL: https://www.trip.com/hotels/list?flexType=1&cityId=1761&provinceId=97783&districtId=0&countryId=89&cityName=Bodrum&destName=MACAKIZI%20BODRUM%2C%20Bodrum%2C%20Mugla%20Province%2C%20T%C3%BCrkiye&searchWord=MACAKIZI%20BODRUM&searchType=LM&optionId=0&searchValue=131%7C0*131*37.136472%7C27.380201%7CMACAKIZI%20BODRUM%7C0&checkin=2026-08-27&checkout=2026-08-28&crn=1&adult=2&listFilters=29~1*29*1~2*2&curr=USD&locale=en-XX&old=1,,0,
BOD170,No:81 Hotel,Türkbükü,trip,https://www.trip.com/hotels/detail/?hotelId=6276090,verified_direct,2026-08-26T21:57:03Z,suggestion='No:81 Hotel' (sim=1.00) detected='No81 Hotel' vs expected='No:81 Hotel' -> score=91,,91,No81 Hotel
BOD171,4 reasons Hotel Yalikavak,Yalıkavak,trip,,NOT_FOUND,2026-08-26T21:57:27Z,suggestion='4 reasons Hotel Yalikavak' (sim=1.00) detected='4Reasons Hotel + Bistro | 12+' vs expected='4 reasons Hotel Yalikavak' -> score=64,,64,4Reasons Hotel + Bistro | 12+
BOD172,Ailla Yalıkavak,Yalıkavak,trip,https://www.trip.com/hotels/detail/?hotelId=112828271,verified_direct,2026-08-26T21:57:53Z,suggestion='Ailla Yalıkavak' (sim=1.00) detected='Ailla Yalikavak' vs expected='Ailla Yalıkavak' -> score=95,,95,Ailla Yalikavak
BOD173,Allium Bodrum Resort & Spa,Yalıkavak,trip,https://www.trip.com/hotels/detail/?hotelId=11135278,verified_direct,2026-08-26T21:58:19Z,suggestion='Allium Bodrum Resort & Spa' (sim=1.00) detected='Allium Bodrum Resort & Spa' vs expected='Allium Bodrum Resort & Spa' -> score=95,,95,Allium Bodrum Resort & Spa
BOD174,Arts Hotel Bodrum Yalıkavak,Yalıkavak,trip,https://www.trip.com/hotels/detail/?hotelId=42368994,verified_direct,2026-08-26T21:58:46Z,suggestion='Arts Hotel Bodrum Yalıkavak' (sim=1.00) detected='Arts Hotel Bodrum Yalikavak' vs expected='Arts Hotel Bodrum Yalıkavak' -> score=95,,95,Arts Hotel Bodrum Yalikavak
BOD175,Avantgarde Refined Hotel | Yalıkavak,Yalıkavak,trip,https://www.trip.com/hotels/detail/?hotelId=3123466,verified_direct,2026-08-26T21:59:12Z,suggestion='Avantgarde Refined Hotel | Yalıkavak' (sim=1.00) detected='Avantgarde Refined Yalıkavak' vs expected='Avantgarde Refined Hotel | Yalıkavak' -> score=86,,86,Avantgarde Refined Yalıkavak
BOD176,Blue Point Yalikavak,Yalıkavak,trip,,NOT_FOUND,2026-08-26T21:59:37Z,suggestion='Blue Point Yalikavak' (sim=1.00) detected='Blue Point Hotel' vs expected='Blue Point Yalikavak' -> score=65,,65,Blue Point Hotel
BOD177,Delta Hotels By Marriott Bodrum,Yalıkavak,trip,https://www.trip.com/hotels/detail/?hotelId=6521445,verified_direct,2026-08-26T22:00:02Z,suggestion='Delta Hotels By Marriott Bodrum' (sim=1.00) detected='Delta Hotels by Marriott Bodrum' vs expected='Delta Hotels By Marriott Bodrum' -> score=95,,95,Delta Hotels by Marriott Bodrum
BOD178,Highlight Hotel Yalıkavak,Yalıkavak,trip,,review_required,2026-08-26T22:00:26Z,suggestion='Highlight Hotel Yalıkavak' (sim=1.00) detected='Elite Hotel Yalikavak' vs expected='Highlight Hotel Yalıkavak' -> score=79,,79,Elite Hotel Yalikavak
BOD179,Lizbonia Otel Yalikavak,Yalıkavak,trip,,NOT_FOUND,2026-08-26T22:00:51Z,No optionId in results URL: https://www.trip.com/hotels/list?flexType=1&cityId=1761&provinceId=97783&districtId=0&countryId=89&cityName=Bodrum&destName=Lizbonia%20Otel%20Yalikavak%2C%20Bodrum%2C%20Mugla%20Province%2C%20T%C3%BCrkiye&searchWord=Lizbonia%20Otel%20Yalikavak&searchType=LM&optionId=0&searchValue=131%7C0*131*37.1115549%7C27.2932599%7CLizbonia%20Otel%20Yalikavak%7C0&checkin=2026-08-27&checkout=2026-08-28&crn=1&adult=2&listFilters=29~1*29*1~2*2&curr=USD&locale=en-XX&old=1,,0,
BOD180,MGallery The Bodrum Hotel Yalıkavak,Yalıkavak,trip,https://www.trip.com/hotels/detail/?hotelId=78104128,verified_direct,2026-08-26T22:01:07Z,suggestion='MGallery The Bodrum Hotel Yalıkavak' (sim=1.00) detected='MGallery the Bodrum Hotel Yalikavak' vs expected='MGallery The Bodrum Hotel Yalıkavak' -> score=95,,95,MGallery the Bodrum Hotel Yalikavak
BOD181,Palmalife Bodrum Resort & Spa,Yalıkavak,trip,https://www.trip.com/hotels/detail/?hotelId=65110502,verified_direct,2026-08-26T22:01:35Z,suggestion='Palmalife Bodrum Resort & Spa' (sim=1.00) detected='Palmalife Bodrum Resort & Spa' vs expected='Palmalife Bodrum Resort & Spa' -> score=95,,95,Palmalife Bodrum Resort & Spa
BOD182,Root Redrock Villas Yalıkavak - Bodrum,Yalıkavak,trip,,review_required,2026-08-26T22:02:02Z,suggestion='Root Redrock Villas Yalıkavak - Bodrum' (sim=1.00) detected='Root Redrock Yalikavak' vs expected='Root Redrock Villas Yalıkavak - Bodrum' -> score=73,,73,Root Redrock Yalikavak
BOD183,Ruins Luxury Resort,Yalıkavak,trip,https://www.trip.com/hotels/detail/?hotelId=134861180,verified_direct,2026-08-26T22:02:29Z,suggestion='Ruins Luxury Resort' (sim=1.00) detected='Ruins Luxury Resort' vs expected='Ruins Luxury Resort' -> score=95,,95,Ruins Luxury Resort
BOD184,Sea Palm Otel -YALIKAVAK,Yalıkavak,trip,https://www.trip.com/hotels/detail/?hotelId=67104006,verified_direct,2026-08-26T22:02:55Z,suggestion='Sea Palm Otel -YALIKAVAK' (sim=1.00) detected='Sea Palm Otel Yalıkavak' vs expected='Sea Palm Otel -YALIKAVAK' -> score=95,,95,Sea Palm Otel Yalıkavak
BOD185,Sezz Hotels Spa Wellness Yalıkavak,Yalıkavak,trip,,review_required,2026-08-26T22:03:20Z,suggestion='Sezz Hotels Spa Wellness Yalıkavak' (sim=1.00) detected='Sezz Hotels Spa Wellness' vs expected='Sezz Hotels Spa Wellness Yalıkavak' -> score=79,,79,Sezz Hotels Spa Wellness
BOD186,Sirene Luxury Hotel Bodrum,Yalıkavak,trip,https://www.trip.com/hotels/detail/?hotelId=3794461,verified_direct,2026-08-26T22:03:46Z,suggestion='Sirene Luxury Hotel Bodrum' (sim=1.00) detected='Sirene Luxury Hotel Bodrum' vs expected='Sirene Luxury Hotel Bodrum' -> score=95,,95,Sirene Luxury Hotel Bodrum
BOD187,Spektr Boutique Hotel Yalikavak,Yalıkavak,trip,https://www.trip.com/hotels/detail/?hotelId=10742914,verified_direct,2026-08-26T22:04:12Z,suggestion='Spektr Boutique Hotel Yalikavak' (sim=1.00) detected='Spektr Boutique Hotel Yalikavak' vs expected='Spektr Boutique Hotel Yalikavak' -> score=95,,95,Spektr Boutique Hotel Yalikavak
BOD188,Tangiers Hotel Yalıkavak,Yalıkavak,trip,,NOT_FOUND,2026-08-26T22:04:36Z,suggestion='Tangiers Hotel Yalıkavak' (sim=1.00) detected='Tangiers Hotel Ex Marina Bay' vs expected='Tangiers Hotel Yalıkavak' -> score=60,,60,Tangiers Hotel Ex Marina Bay
BOD189,The Bodrum EDITION,Yalıkavak,trip,https://www.trip.com/hotels/detail/?hotelId=21867636,verified_direct,2026-08-26T22:05:02Z,suggestion='The Bodrum EDITION' (sim=1.00) detected='The Bodrum EDITION' vs expected='The Bodrum EDITION' -> score=95,,95,The Bodrum EDITION
BOD190,The Sign Highlight Hotel,Yalıkavak,trip,https://www.trip.com/hotels/detail/?hotelId=4061754,verified_direct,2026-08-26T22:05:26Z,suggestion='The Sign Highlight Hotel' (sim=1.00) detected='The Sign Highlight Hotel' vs expected='The Sign Highlight Hotel' -> score=95,,95,The Sign Highlight Hotel
BOD191,Yalıkavak Marina Hotel by METT Collection,Yalıkavak,trip,https://www.trip.com/hotels/detail/?hotelId=3802803,verified_direct,2026-08-26T22:05:51Z,suggestion='Yalıkavak Marina Hotel by METT Collection' (sim=1.00) detected='Yalıkavak Marina Hotel by METT Collection' vs expected='Yalıkavak Marina Hotel by METT Collection' -> score=95,,95,Yalıkavak Marina Hotel by METT Collection
BOD192,Yalıpark Beach Hotel,Yalıkavak,trip,https://www.trip.com/hotels/detail/?hotelId=9866550,verified_direct,2026-08-26T22:06:17Z,suggestion='Yalıpark Beach Hotel' (sim=1.00) detected='Yalipark Beach Hotel' vs expected='Yalıpark Beach Hotel' -> score=95,,95,Yalipark Beach Hotel
