hotel_id,hotel_name,area,google_travel_url,google_travel_status,google_travel_confidence,trip_url,trip_status,trip_confidence,policy_trip_url,platform_coverage_count,manual_review_required,enabled_google,enabled_trip,enabled_policies
BOD073,Arriba Apartment & Restaurant & Bungalows,Gümüşlük,https://www.google.com/travel/hotels/entity/ChkItPHf3uPq-rBzGg0vZy8xMWI2ZHFiNmw5EAE?q=Arriba%20Apartment%20%26%20Restaurant%20%26%20Bungalows%20G%C3%BCm%C3%BC%C5%9Fl%C3%BCk%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwiDiJ_ymb6WAxUAWEECHaQdIG8QvukIegQIAxAC,verified_direct,95,https://www.trip.com/hotels/gumusluk-hotel-detail-96123030/arriba-apart-bungalow-restaurant/,verified_direct,100,https://www.trip.com/hotels/gumusluk-hotel-detail-96123030/arriba-apart-bungalow-restaurant/,2,False,True,True,True
BOD074,Begonvil Gümüşlük,Gümüşlük,https://www.google.com/travel/hotels/entity/ChoIy9G07sGTgtCOARoNL2cvMTF2NDhubGtkORAB?q=Begonvil%20G%C3%BCm%C3%BC%C5%9Fl%C3%BCk%20G%C3%BCm%C3%BC%C5%9Fl%C3%BCk%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwi_uPL6mb6WAxXEIQYAHYN4OBMQvukIegQIAxAC,verified_direct,95,https://www.trip.com/hotels/gumusluk-hotel-detail-127410335/begonvil-gmlk/,verified_direct,100,https://www.trip.com/hotels/gumusluk-hotel-detail-127410335/begonvil-gmlk/,2,False,True,True,True
BOD075,Benjamin Otel,Gümüşlük,,review_required,70,,NOT_FOUND,0,,0,True,False,False,False
BOD076,Gümüşlük No3,Gümüşlük,,NOT_FOUND,69,https://www.trip.com/hotels/gumusluk-hotel-detail-109836085/gumusluk-no3/,verified_direct,100,https://www.trip.com/hotels/gumusluk-hotel-detail-109836085/gumusluk-no3/,1,False,False,True,True
BOD077,Ladonia Hotels Zemda,Gümüşlük,https://www.google.com/travel/hotels/entity/ChgI74a6--jat-CbARoLL2cvMXRkajFqa3EQAQ?q=Ladonia%20Hotels%20Zemda%20G%C3%BCm%C3%BC%C5%9Fl%C3%BCk%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwiI5bOXmr6WAxU2fUECHaUZLGAQvukIegQIAxAC,verified_direct,95,,review_required,78,,1,True,True,False,False
BOD078,Liman Hotel Gümüslük (Adult only),Gümüşlük,,review_required,83,https://www.trip.com/hotels/bodrum-hotel-detail-79101381/liman-hotel-gmslk-adult-only/,verified_direct,100,https://www.trip.com/hotels/bodrum-hotel-detail-79101381/liman-hotel-gmslk-adult-only/,1,True,False,True,True
BOD079,Metin's Gümüşlük - Hotel & Restaurant,Gümüşlük,,review_required,83,,NOT_FOUND,61,,0,True,False,False,False
BOD080,Myndos Oda & kahvalti,Gümüşlük,https://www.google.com/travel/hotels/entity/ChgIqqvF8smdko4KGgwvZy8xaGY0bWRiel8QAQ?q=Myndos%20Oda%20%26%20kahvalti%20G%C3%BCm%C3%BC%C5%9Fl%C3%BCk%20Bodrum&ved=2ahUKEwjDypGumr6WAxWoAwYAHfHqA1MQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ,verified_direct,95,,NOT_FOUND,60,,1,False,True,False,False
BOD081,Oda Bodrum Gümüşlük,Gümüşlük,,NOT_FOUND,44,https://www.trip.com/hotels/detail/?hotelId=45808524,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=45808524,1,False,False,True,True
BOD082,Otel Gümüşlük,Gümüşlük,,review_required,70,https://www.trip.com/hotels/detail/?hotelId=10621542,verified_direct,92,https://www.trip.com/hotels/detail/?hotelId=10621542,1,True,False,True,True
BOD083,Oza butik hotel,Gümüşlük,,review_required,73,,NOT_FOUND,0,,0,True,False,False,False
BOD084,Paradise Garden Apartments,Gümüşlük,,review_required,74,,NOT_FOUND,46,,0,True,False,False,False
BOD085,Paradise Gümüşlük,Gümüşlük,,NOT_FOUND,46,https://www.trip.com/hotels/detail/?hotelId=47296921,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=47296921,1,False,False,True,True
BOD086,Vega Aparts,Gümüşlük,https://www.google.com/travel/hotels/entity/ChkIzdWl4u2Z7eoMGg0vZy8xMWNzMDR3cXk0EAE?q=Vega%20Aparts%20G%C3%BCm%C3%BC%C5%9Fl%C3%BCk%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwia8IHemr6WAxUsdUECHfFDK1cQvukIegQIAxAC,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=6158557,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=6158557,2,False,True,True,True
BOD087,Wanderheaven Camping & Tiny House Bodrum,Gümüşlük,https://www.google.com/travel/hotels/entity/ChkIvoT_1--qsqtmGg0vZy8xMWZ0MDN0NHdnEAE?q=Wanderheaven%20Camping%20%26%20Tiny%20House%20Bodrum%20G%C3%BCm%C3%BC%C5%9Fl%C3%BCk%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwj5gtjkmr6WAxUgQ0ECHbFvLoQQvukIegQIAxAC,verified_direct,95,,NOT_FOUND,0,,1,False,True,False,False
BOD088,Baia Bodrum Hotel,Gündoğan,https://www.google.com/travel/hotels/entity/ChgIj8jCtfnP6LOWARoLL2cvMXRkXzdjbjUQAQ?q=Baia%20Bodrum%20Hotel%20G%C3%BCndo%C4%9Fan%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgIKAA&ved=2ahUKEwjxspHrmr6WAxU2TEECHQgYJoEQvukIegQIAxAC,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=4389371,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=4389371,2,False,True,True,True
BOD089,Cape Bodrum Luxury Hotel & Beach,Gündoğan,https://www.google.com/travel/hotels/entity/ChkIndCDzp2Bh5EDGg0vZy8xMWMza2RmYjN2EAE?q=Cape%20Bodrum%20Luxury%20Hotel%20%26%20Beach%20G%C3%BCndo%C4%9Fan%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwjF0Nnxmr6WAxUQBwYAHYdwNFoQvukIegQIAxAC,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=4046304,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=4046304,2,False,True,True,True
BOD090,Costa Farilya Special Class Hotel Bodrum,Gündoğan,https://www.google.com/travel/hotels/entity/ChcImKDItNyxy7N-GgsvZy8xdG1jdjlqdxAB?q=Costa%20Farilya%20Special%20Class%20Hotel%20Bodrum%20G%C3%BCndo%C4%9Fan%20Bodrum&ved=2ahUKEwi_0cv4mr6WAxUvOAYAHSL-BWYQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=3451304,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=3451304,2,False,True,True,True
BOD091,Gündoğan Suites,Gündoğan,,review_required,73,https://www.trip.com/hotels/detail/?hotelId=119308463,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=119308463,1,True,False,True,True
BOD092,Liona Hotel,Gündoğan,,NOT_FOUND,67,,review_required,81,,0,True,False,False,False
BOD093,Malta Bodrum Hotel,Gündoğan,,review_required,75,,NOT_FOUND,65,,0,True,False,False,False
BOD094,Marje Villas,Gündoğan,,NOT_FOUND,69,,NOT_FOUND,0,,0,False,False,False,False
BOD095,Mivara Luxury Bodrum,Gündoğan,https://www.google.com/travel/hotels/entity/ChkIx9HcjJLU4qBeGg0vZy8xMWI2ZHA3ODluEAE?q=Mivara%20Luxury%20Bodrum%20G%C3%BCndo%C4%9Fan%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwjj9sCcm76WAxXSBwYAHbImEY8QvukIegQIAxAC,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=5943823,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=5943823,2,False,True,True,True
BOD096,Olira Boutique Hotel&SPA,Gündoğan,https://www.google.com/travel/hotels/entity/ChcItYXzoL2fxOIXGgsvZy8xdGQ3d2N5NRAB?q=Olira%20Boutique%20Hotel%26SPA%20G%C3%BCndo%C4%9Fan%20Bodrum&ved=2ahUKEwjLtcKjm76WAxWqj3wGHX_GF08QvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=4057640,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=4057640,2,False,True,True,True
BOD097,OLİVE TREE HOTEL,Gündoğan,,review_required,74,https://www.trip.com/hotels/detail/?hotelId=1052156,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=1052156,1,True,False,True,True
BOD098,Swissôtel Living Bodrum,Gündoğan,https://www.google.com/travel/hotels/entity/ChkIlLOokvjigqA1Gg0vZy8xMXk1N2d3OTNfEAE?q=Swiss%C3%B4tel%20Living%20Bodrum%20G%C3%BCndo%C4%9Fan%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwibjaSym76WAxVWYEECHQU4LhQQvukIegQIAxAC,verified_direct,95,,NOT_FOUND,27,,1,False,True,False,False
BOD099,Villa Oliva Butik Otel,Gündoğan,https://www.google.com/travel/hotels/entity/ChkIkN7p8P39zesaGg0vZy8xMWY2NnRjNnRiEAE?q=Villa%20Oliva%20Butik%20Otel%20G%C3%BCndo%C4%9Fan%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwjr2Ii5m76WAxV8d0ECHWh-BvsQvukIegQIAxAC,verified_direct,95,,NOT_FOUND,0,,1,False,True,False,False
BOD100,Villa Rustica Hotel,Gündoğan,,review_required,76,https://www.trip.com/hotels/detail/?hotelId=3802712,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=3802712,1,True,False,True,True
BOD101,Vita Bella Hotel Resort & Spa,Gündoğan,https://www.google.com/travel/hotels/entity/ChkIneO864rglboNGg0vZy8xMWg1MjFfOWsxEAE?q=Vita%20Bella%20Hotel%20Resort%20%26%20Spa%20G%C3%BCndo%C4%9Fan%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwjQoqnHm76WAxV3SEECHWX1CgYQvukIegQIAxAC,verified_direct,95,,review_required,75,,1,True,True,False,False
BOD102,Akyalı Butik Hotel,Güvercinlik,https://www.google.com/travel/hotels/entity/ChgIlbPGuuqElZ8jGgwvZy8xaGMyeXdwZjEQAQ?q=Akyal%C4%B1%20Butik%20Hotel%20G%C3%BCvercinlik%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwjVz4LOm76WAxUgQ0ECHbFvLoQQvukIegQIAxAC,verified_direct,95,,review_required,83,,1,True,True,False,False
BOD103,Green Bay Resort & Spa Bodrum,Güvercinlik,,review_required,81,,review_required,82,,0,True,False,False,False
BOD104,Greenport Bodrum,Güvercinlik,https://www.google.com/travel/hotels/entity/ChkI6YHBsbyHrLJCGg0vZy8xMWNqazJ2OW52EAE?q=Greenport%20Bodrum%20G%C3%BCvercinlik%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwjjraDcm76WAxUYQ0ECHbKvJJkQvukIegQIAxAC,verified_direct,95,,review_required,81,,1,True,True,False,False
BOD105,İsolina Hotel,Güvercinlik,https://www.google.com/travel/hotels/entity/ChkI2rPL1dHo1Yw4Gg0vZy8xMXN2amYyaGJfEAE?q=%C4%B0solina%20Hotel%20G%C3%BCvercinlik%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwiytvjim76WAxVQlHwGHZXGNkcQvukIegQIAxAC,verified_direct,95,,NOT_FOUND,65,,1,False,True,False,False
BOD106,La Blanche Island Bodrum,Güvercinlik,https://www.google.com/travel/hotels/entity/ChkI4eCHteSeoocbGg0vZy8xMWI2ZDQwNTc3EAE?q=La%20Blanche%20Island%20Bodrum%20G%C3%BCvercinlik%20Bodrum&ved=2ahUKEwj3oo7qm76WAxVZBAYAHT2aPXsQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=3444509,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=3444509,2,False,True,True,True
BOD107,Le Méridien Bodrum Beach Resort,Güvercinlik,https://www.google.com/travel/hotels/entity/ChkIjZOUgv6r2M5FGg0vZy8xMWo4dnJwcjAwEAE?q=Le%20M%C3%A9ridien%20Bodrum%20Beach%20Resort%20G%C3%BCvercinlik%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwje3sDwm76WAxW7OgYAHaBPIiwQvukIegQIAxAC,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=9032904,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=9032904,2,False,True,True,True
BOD108,Lujo Hotel Bodrum,Güvercinlik,https://www.google.com/travel/hotels/entity/ChkIi8Wuu6C7wvESGg0vZy8xMWZ5NTU3MTB2EAE?q=Lujo%20Hotel%20Bodrum%20G%C3%BCvercinlik%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgIKAA&ved=2ahUKEwiP4u-EnL6WAxUECAYAHZ-9D3cQvukIegQIAxAC,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=21877526,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=21877526,2,False,True,True,True
BOD109,Oscar Seaside Hotel & Spa,Güvercinlik,https://www.google.com/travel/hotels/entity/ChoIh_eat86k7YyVARoNL2cvMTFzdHliZmJoXxAB?q=Oscar%20Seaside%20Hotel%20%26%20Spa%20G%C3%BCvercinlik%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwiJlceMnL6WAxU8ekECHYoME5MQvukIegQIAxAC,verified_direct,95,,NOT_FOUND,28,,1,False,True,False,False
BOD110,Titanic Luxury Collection Bodrum,Güvercinlik,,review_required,83,https://www.trip.com/hotels/detail/?hotelId=5798293,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=5798293,1,True,False,True,True
BOD111,Zena Hotel Bodrum,Güvercinlik,https://www.google.com/travel/hotels/entity/ChkItK_FiY_Soc90Gg0vZy8xMWI2MzhuNno5EAE?q=Zena%20Hotel%20Bodrum%20G%C3%BCvercinlik%20Bodrum&ved=2ahUKEwiMyP6ZnL6WAxVOb0ECHew7Fu4QvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=3803347,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=3803347,2,False,True,True,True
BOD112,Azure By Yelken Hotel,Kadıkalesi,,NOT_FOUND,68,https://www.trip.com/hotels/detail/?hotelId=5273989,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=5273989,1,False,False,True,True
BOD113,Kadıkale Resort,Kadıkalesi,https://www.google.com/travel/hotels/entity/ChcI267av9v2hps2GgsvZy8xdGZkdmtjMBAB,verified_direct,100,,NOT_FOUND,0,,1,False,True,False,False
BOD114,Sianji Well-Being Resort Thermal & Spa,Kadıkalesi,,review_required,77,,review_required,77,,0,True,False,False,False
BOD115,Yasmin Bodrum Resort,Kadıkalesi,,NOT_FOUND,48,https://www.trip.com/hotels/detail/?hotelId=3443397,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=3443397,1,False,False,True,True
BOD116,Acropol Of Bodrum Beach Hotel - Restaurant,Ortakent-Yahşi,https://www.google.com/travel/hotels/entity?q=Acropol%20Of%20Bodrum%20Beach%20Hotel%20%20%20Restaurant%20Ortakent%20Yah%C5%9Fi%20Bodrum&ved=2ahUKEwiazLvFnL6WAxXNcUECHZHjF48QvukIegUIAxC6Aw&ts=CAEaWwo9EjsKDS9nLzExajN3cmgweG06KkFjcm9wb2wgT2YgQm9kcnVtIEJlYWNoIEhvdGVsIC0gUmVzdGF1cmFudBIaEhQKBwjqDxAJGAcSBwjqDxAJGAgYATICCAIqBwoFOgNUUlk&rp=OAFIAg,verified_direct,85,,review_required,81,,1,True,True,False,False
BOD117,Altınkaya Hotel,Ortakent-Yahşi,,review_required,73,,NOT_FOUND,65,,0,True,False,False,False
BOD118,Amfora Hotel,Ortakent-Yahşi,,NOT_FOUND,44,https://www.trip.com/hotels/detail/?hotelId=9921726,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=9921726,1,False,False,True,True
BOD119,"Bodrum Suites Apart Otel, Ortakent - Yahşi",Ortakent-Yahşi,https://www.google.com/travel/hotels/entity/ChgI7MOug7ORgqmWARoLL2cvMXhnYzB3cHcQAQ?q=Bodrum%20Suites%20Apart%20Otel%2C%20Ortakent%20%20%20Yah%C5%9Fi%20Ortakent%20Yah%C5%9Fi%20Bodrum&ved=2ahUKEwjCiKDhnL6WAxX_lHwGHRXjCUkQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgIKAA,verified_direct,95,,NOT_FOUND,0,,1,False,True,False,False
BOD120,Celeste Bella Luxury Hotel & Spa,Ortakent-Yahşi,https://www.google.com/travel/hotels/entity/ChoIppOc87W0lb3MARoNL2cvMTFrYnozeXA3bRAB?q=Celeste%20Bella%20Luxury%20Hotel%20%26%20Spa%20Ortakent%20Yah%C5%9Fi%20Bodrum&ved=2ahUKEwiLwtHpnL6WAxXImXwGHSCrI08QvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=97245574,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=97245574,2,False,True,True,True
BOD121,Eskiyalı Otel,Ortakent-Yahşi,,review_required,70,https://www.trip.com/hotels/detail/?hotelId=112161757,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=112161757,1,True,False,True,True
BOD122,Florida Otel,Ortakent-Yahşi,https://www.google.com/travel/hotels/entity/ChkIvZS0lqWeo9z2ARoML2cvMTEzZGc5MWg5EAE?q=Florida%20Otel%20Ortakent%20Yah%C5%9Fi%20Bodrum&ved=2ahUKEwiPzKT6nL6WAxW6OwYAHaONGRIQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=2774346,verified_direct,91,https://www.trip.com/hotels/detail/?hotelId=2774346,2,False,True,True,True
BOD123,Hotel Marma Beach,Ortakent-Yahşi,https://www.google.com/travel/hotels/entity/ChkI5qb0noHmrK5cGg0vZy8xMWNtX2h3c2Z3EAE?q=Hotel%20Marma%20Beach%20Ortakent%20Yah%C5%9Fi%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgIKAA&ved=2ahUKEwjQ_pCBnb6WAxXSBwYAHbImEY8QvukIegQIAxAC,verified_direct,95,,NOT_FOUND,0,,1,False,True,False,False
BOD124,Irmak Boutique Hotel,Ortakent-Yahşi,,review_required,77,https://www.trip.com/hotels/detail/?hotelId=91276298,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=91276298,1,True,False,True,True
BOD125,Kefi Beach Bodrum,Ortakent-Yahşi,https://www.google.com/travel/hotels/entity/ChkIrYXbsuDe6uoGGg0vZy8xMWI2ZGZuazd2EAE?q=Kefi%20Beach%20Bodrum%20Ortakent%20Yah%C5%9Fi%20Bodrum&ved=2ahUKEwiGoJiQnb6WAxXQcEECHZd4EEwQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgIKAA,verified_direct,95,,NOT_FOUND,69,,1,False,True,False,False
BOD126,Khai Hotel Bodrum,Ortakent-Yahşi,https://www.google.com/travel/hotels/entity/ChoIjeq4lani94SRARoNL2cvMTFubjcwMXE2eBAB?q=Khai%20Hotel%20Bodrum%20Ortakent%20Yah%C5%9Fi%20Bodrum&ved=2ahUKEwimuaSXnb6WAxUeBwYAHb6YAFsQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=80934091,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=80934091,2,False,True,True,True
BOD127,Kriss Hotel,Ortakent-Yahşi,https://www.google.com/travel/hotels/entity/ChcI09aXptq55YVHGgsvZy8xdGRocGI2ORAB?q=Kriss%20Hotel%20Ortakent%20Yah%C5%9Fi%20Bodrum&ved=2ahUKEwinmZGxnb6WAxV4pnwGHSZ3BhAQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgIKAA,verified_direct,95,,NOT_FOUND,0,,1,False,True,False,False
BOD128,Lugga Boutique Hotel & Beach,Ortakent-Yahşi,https://www.google.com/travel/hotels/entity/ChoI4JP_1d-6pq7eARoNL2cvMTF0am56eG1tZBAB?q=Lugga%20Boutique%20Hotel%20%26%20Beach%20Ortakent%20Yah%C5%9Fi%20Bodrum&ved=2ahUKEwj9-ve4nb6WAxVihXwGHSlRADcQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=10724805,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=10724805,2,False,True,True,True
BOD129,Meggs Bodrum,Ortakent-Yahşi,https://www.google.com/travel/hotels/entity/ChkIhqayo5iKvu8VGg0vZy8xMWI2ZGZxcnFtEAE?q=Meggs%20Bodrum%20Ortakent%20Yah%C5%9Fi%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwini57Anb6WAxUeBwYAHb6YAFsQvukIegQIAxAC,verified_direct,95,,NOT_FOUND,65,,1,False,True,False,False
BOD130,Petunya Beach Resort,Ortakent-Yahşi,https://www.google.com/travel/hotels/entity/ChgI3cTnmfOBvJQTGgwvZy8xaGMzeTBkMGMQAQ?q=Petunya%20Beach%20Resort%20Ortakent%20Yah%C5%9Fi%20Bodrum&ved=2ahUKEwjgj5fHnb6WAxVEi3wGHT5JC3YQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgIKAA,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=3458968,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=3458968,2,False,True,True,True
BOD131,Regia Mare Beach Hotel Bodrum,Ortakent-Yahşi,https://www.google.com/travel/hotels/entity/ChkIrbPiitil1K8MGg0vZy8xMXBjMXR6cjEyEAE?q=Regia%20Mare%20Beach%20Hotel%20Bodrum%20Ortakent%20Yah%C5%9Fi%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwinqNTOnb6WAxV0eUECHVpfBmQQvukIegQIAxAC,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=9433726,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=9433726,2,False,True,True,True
BOD132,Viras Hotel & Beach,Ortakent-Yahşi,https://www.google.com/travel/hotels/entity/ChcIu6ao1tGG6ZhsGgsvZy8xdjI3M3pxaBAB?q=Viras%20Hotel%20%26%20Beach%20Ortakent%20Yah%C5%9Fi%20Bodrum&ved=2ahUKEwino8bZnb6WAxUAcUECHXxeCAIQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ,verified_direct,95,,NOT_FOUND,5,,1,False,True,False,False
BOD133,Yahşi Beach Hotel & Restaurant,Ortakent-Yahşi,https://www.google.com/travel/hotels/entity/ChgIurukzIj3q9hkGgwvZy8xMTNqMXQ2amoQAQ?q=Yah%C5%9Fi%20Beach%20Hotel%20%26%20Restaurant%20Ortakent%20Yah%C5%9Fi%20Bodrum&ved=2ahUKEwjnv-3ynb6WAxUECAYAHZ-9D3cQvukIegQIAxAC&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgIKAA,verified_direct,95,,NOT_FOUND,0,,1,False,True,False,False
BOD134,Yakamoz Otel,Ortakent-Yahşi,https://www.google.com/travel/hotels/entity/ChoIsp7Rm-yqgfC2ARoNL2cvMTFnbWR5dzkwZBAB?q=Yakamoz%20Otel%20Ortakent%20Yah%C5%9Fi%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwiqheD6nb6WAxVIQkECHQurFJoQvukIegQIAxAC,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=65110826,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=65110826,2,False,True,True,True
BOD135,Yılmaz Hotel | Bodrum Ortakent Otelleri,Ortakent-Yahşi,,review_required,84,,NOT_FOUND,49,,0,True,False,False,False
BOD136,Zest Exclusive Hotel and Spa,Ortakent-Yahşi,https://www.google.com/travel/hotels/entity/ChoIubvujcCOz-DMARoNL2cvMTFiNjNianFreRAB?q=Zest%20Exclusive%20Hotel%20and%20Spa%20Ortakent%20Yah%C5%9Fi%20Bodrum&ts=CAAaGhIYEhIKBwjqDxAJGAcSBwjqDxAJGAgyAggCKgcKBToDVFJZ&ved=2ahUKEwivq-6Jnr6WAxVUOAYAHbErFSUQvukIegQIAxAC,verified_direct,95,https://www.trip.com/hotels/detail/?hotelId=3799633,verified_direct,88,https://www.trip.com/hotels/detail/?hotelId=3799633,2,False,True,True,True
BOD137,Armagan Apart Hotel,Torba,,review_required,76,,ERROR,0,,0,True,False,False,False
BOD138,Bodrum Blue Bay Otel,Torba,,review_required,77,,NOT_FOUND,0,,0,True,False,False,False
BOD139,Casa Dell'arte Otel,Torba,,review_required,76,,NOT_FOUND,67,,0,True,False,False,False
